"X","pop","equar","first_date","equar_date","lambdaValues","tau","beta","c","omega","theta","r","deltaA","epsT","deltaS","E0","IA0","IS0","startProjection_date","FittedTo","Convergence","fitness","distance","Geographical.Level","Geographical.Place","C0","mu","popMultiplier","area"
272,308094,"10;40;71;101;132;163;193;224;254;285;316;344;375;405;436;466;497","2020-03-22","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.931202962761235;0.879547485665947;0.647877986568713;0.891124646123726;0.336726683944731;0.8574755266287;0.734956644063675;0.772508207715287;0.600733968692798;0.731472825175467;0.703622518867208;0.536389095710143;0.370874229222826;0.761786468840161;0.72397345777816;0.820510784432191;0.820510784432191",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",16.097335154479,1,1,"2021-06-01","Cumulative",0,0.999523564439966,32.5430457710653,"muncity","Rodriguez (montalban)",1,4.05479e-05,0.75,45808000
273,48496,"4;34;65;95;126;157;187;218;248;279;310;338;369;399;430;460;491","2020-03-28","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949802634211759;0.95;0.761201253880435;0.523885559067078;0.583244254967432;0.846276415522576;0.723172027159969;0.902825031611048;0.200523692527823;0.787244085830116;0.710432919256213;0.617833346345341;0.354725914699622;0.71495890358143;0.820558363688101;0.606772327088737;0.606772327088737",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.999489204393076,5.90784748980385,"muncity","Morong",1,4.05479e-05,0.75,45809000
178,54082,"31;62;92;123;153;184;215;243;274;304;335;365;396","2020-07-01","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.770718502326466;0.653276090836829;0.837470592111789;0.840615647562371;0.356804983469928;0.708111667907677;0.666408409679564;0.844120409799003;0.206760654625288;0.691602408579924;0.635282405940422;0.818257497528306;0.818257497528306",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",4.59990313143983,1,1,"2021-06-01","Cumulative",0,0.99931674628626,4.73550942823394,"muncity","Pililla",1,4.05479e-05,0.75,45810000
359,210718,"11;41;72;102;133;164;194;225;255;286;317;345;376;406;437;467;498","2020-03-21","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.89144516210369;0.845380861136067;0.656211633861862;0.438232386729766;0.81955676013391;0.747344108186663;0.793903355595622;0.669492480888254;0.675490084101979;0.890909543308827;0.0470428826525374;0.487676176377448;0.740542093006214;0.758279157025284;0.724432761998753;0.724432761998753",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",22.0908158705101,1,1,"2021-06-01","Cumulative",0,0.999933785672126,10.9394150124762,"muncity","San mateo",1,4.05479e-05,0.75,45811000
274,98322,"26;57;87;118;149;179;210;240;271;302;330;361;391;422;452;483","2020-04-05","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949345530637209;0.770634896244103;0.627033806147625;0.604623244729331;0.870908860539646;0.55991225463447;0.837847467234698;0.350745779400622;0.711848814405523;0.704446670089406;0.691175819110187;0.352583534787195;0.830058170845056;0.634868462772946;0.641057420839492;0.641057420839492",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.998214074231445,15.3128436465288,"muncity","Tanay",1,4.05479e-05,0.75,45812000
360,266273,"14;44;75;105;136;167;197;228;258;289;320;348;379;409;440;470;501","2020-03-18","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.949905596854367;0.694229935392989;0.599267258557886;0.611059337118834;0.807442300091734;0.717170694670802;0.76040663957862;0.793088167397266;0.509153519715443;0.841027203513892;0.439742220928325;0.368348756597457;0.728105714011996;0.792796627246642;0.631019155798985;0.631019155798985",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",34.1638415616841,1,1,"2021-06-01","Cumulative",0,0.999738595464839,30.240756000034,"muncity","Taytay",1,4.05479e-05,0.75,45813000
361,48194,"30;61;91;122;153;183;214;244;275;306;334;365;395;426;456;487","2020-04-01","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.94456288534156;0.715255677453147;0.591964559202837;0.612023107098063;0.832923845241281;0.640032893332377;0.880521618685431;0.558877384117663;0.766933401087722;0.528680328015685;0.717006479397838;0.315405859517632;0.677207514418377;0.802173205804509;0.653786808072791;0.653786808072791",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.999679480658596,5.41608874271169,"muncity","Teresa",1,4.05479e-05,0.75,45814000
275,8215,"25;55;86;116;147;178;206;237;267;298;328;359","2020-08-07","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949657913185469;0.949704938607275;0.949724145456372;0.949980492343095;0.949998868595867;0.949999933882464;0.0561405606307148;0.815037424745311;0.345939936441902;0.924802036447121;0.302090284977937;0.302090284977937",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1.66415409298726,1.6702207481622,1,"2021-06-01","Cumulative",52,0.923826353876403,59.6740021109401,"muncity","Alburquerque",1,4.05479e-05,0.75,71201000
179,18329,"7;38;68;99;129;160;191;219;250;280;311;341;372","2020-07-25","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.942622021426709;0.690286812499979;0.829774239060011;0.925877784769505;0.939444004353783;0.94927419611085;0.949911623653556;0.433338797788919;0;0;0;0.0152370306311238;0.0152370306311238",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.961001888427605,18.0488050970152,"muncity","Alicia",1,4.05479e-05,0.75,71202000
276,12830,"1;32;62;93;123;154;185;213;244;274;305;335;366","2020-07-31","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0;0.95;0.889354386385391;0.548268875633952;0.181950988284479;0.72219074152681;0.927690680404188;0.709270293440518;0;0.870447088957551;0.498347279678779;0.436299099179174;0.436299099179174",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.986060214487848,1.94269620845003,"muncity","Anda",1,4.05479e-05,0.75,71203000
180,11244,"31;62;92;123;153;184;215;243;274;304;335;365;396","2020-07-01","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.95;0.401827928248891;0.457023893096324;0.827815103613036;0.936909764095935;0.946603746067895;0;0;0.889614694212334;0;0.747652820661268;0.747652820661268",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.996040924547677,3.17882911991017,"muncity","Antequera",1,4.05479e-05,0.75,71204000
181,16051,"7;38;69;99;130;160;191;222;250;281;311;342;372;403","2020-06-24","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.937137063634725;0.759123531976141;0.820157722532555;0.91568905535476;0.945384156262524;0.948944434680584;0.941601880963152;0.939988206647715;0.346629482114601;0;0;0;0;0",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.682948158105971,86.9629294621186,"muncity","Baclayon",1,4.05479e-05,0.75,71205000
277,13954,"11;42;73;103;134;164;195;226;254;285;315;346;376;407","2020-06-20","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.877464674718597;0.877322155297145;0.877643591536022;0.877659997081781;0.941441158150413;0.949478635795155;0.949974412004379;0.949952438930353;0.541704423051202;0.103239187773275;0.544454367106425;0.916826317310024;0.291073551412994;0.291073551412994",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.877779260739046,48.2949979023316,"muncity","Balilihan",1,4.05479e-05,0.75,71206000
362,9952,"30;60;91;121;152;183;211;242;272;303;333;364","2020-08-02","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949906534796202;0.949989011201755;0.949999015488161;0.949999699092353;0.949999678078223;0.949999999903982;0.949999774887538;0.754493176730534;0.252244084596896;0.757488939816949;0.407928069306081;0.407928069306081",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",4.46235214684936,4.09042521460133,4.88736380395585,"2021-06-01","Cumulative",0,0.979476472425304,15.0877404899684,"muncity","Batuan",1,4.05479e-05,0.75,71207000
182,13710,"28;59;90;120;151;181;212;243;271;302;332;363;393;424","2020-06-03","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.805625375954414;0.780057926363877;0.891428069728079;0.939984496359751;0.946288373662327;0.949863121660816;0.947161162046512;0.947867351783992;0.463132886971469;0;0;0;0;0",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.694791624036786,50.6753708896751,"muncity","Bilar",1,4.05479e-05,0.75,71208000
363,21247,"20;51;81;112;142;173;204;232;263;293;324;354;385","2020-07-12","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949679626660458;0.949961326989204;0.949916799917251;0.949784656783939;0.949984665673004;0.949942360212652;0.949893816648538;0.884250784329161;0.41140547805784;0.761515976549143;0.526074101523909;0.351543297898883;0.351543297898883",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",5.86402217099604,5.26171109517766,6.06638616859135,"2021-06-01","Cumulative",0,0.976096414955508,4.63988917630172,"muncity","Buenavista",1,4.05479e-05,0.75,71209000
364,24054,"4;35;66;96;127;157;188;219;247;278;308;339;369;400","2020-06-27","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.915381208986354;0.95;0.714399746644652;0.696480720410743;0.603959751361818;0.883025554228925;0.945178655522006;0.949686021957353;0;0;0.337847144536611;0.607957844778987;0.349323691974222;0.349323691974222",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.993026059860255,5.90154769734575,"muncity","Calape",1,4.05479e-05,0.75,71210000
183,22976,"9;40;71;101;132;162;193;224;252;283;313;344;374;405","2020-06-22","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949900025109647;0.95;0.650077080125535;0.558800388191539;0.695089880980486;0.75308959835476;0.931661867075434;0.461737245273174;0.273987165404183;0.704383540644192;0.52907462227922;0.586531198603579;0.411860006264116;0.411860006264116",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.982840987833338,7.58186241814768,"muncity","Candijay",2,4.05479e-05,0.75,71211000
278,36092,"10;41;71;102;132;163;194;222;253;283;314;344;375","2020-07-22","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.945722279971396;0.949999499082084;0.413975775609772;0.594281664590248;0.681540492878142;0.913015709700127;0.67504536896368;0.477080977027225;0.198247399626413;0.792045550065054;0.647240891887065;0.376068610897364;0.376068610897364",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.994626743023707,3.53139693463207,"muncity","Carmen",1,4.05479e-05,0.75,71212000
365,17674,"29;60;90;121;151;182;213;241;272;302;333;363;394","2020-07-03","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.95;0.701442241966687;0.58420759492221;0.271278334753787;0.670011273984588;0.90461405338965;0.727435747060455;0.492361155032557;0;0.587640208929045;0.926586781325884;0.926586781325884",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.994150495104094,7.4547209365297,"muncity","Catigbian",1,4.05479e-05,0.75,71213000
279,15824,"7;38;69;99;130;160;191;222;250;281;311;342;372;403","2020-06-24","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.922708221967144;0.95;0.730273438456595;0.717107455191692;0.741716259403213;0.912151527890915;0.947579957506445;0.949999838826147;0;0;0;0.641013700772994;0.617145699376448;0.617145699376448",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.950594437174352,8.82879265984926,"muncity","Clarin",1,4.05479e-05,0.75,71214000
184,6608,"29;60;90;121;152;180;211;241;272;302;333","2020-09-02","2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.766507175992062;0.777775351618872;0.914756430715634;0.946330065964893;0.942420873834414;0;0;0;0.627731079405191;0.537890680376697;0.537890680376697",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.969399035838515,11.862805393073,"muncity","Corella",1,4.05479e-05,0.75,71215000
280,13214,"15;45;76;106;137;168;196;227;257;288;318;349","2020-08-17","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.660046898456049;0.789178222767322;0.849067437163866;0.924071937163066;0.944961079277035;0;0;0.0284853272842118;0.800407813352026;0.313181847328266;0.313181847328266",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.978651052618525,11.8437120037003,"muncity","Cortes",1,4.05479e-05,0.75,71216000
281,14932,"31;61;92;122;153","2021-03-01","2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.618403756042882;0.682324076625769;0.583506953953245;0.840533411934395;0.840533411934395",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",1,0.962562023879983,3.5784863928335,"muncity","Dagohoy",2,4.05479e-05,0.75,71217000
366,13944,"6;37;67;98;128;159;190;218;249;279;310;340;371","2020-07-26","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949999999481568;0.762049581969969;0.818684032306815;0.917840086698859;0.946954040958217;0.949828324215036;0.949999999950153;0;0;0;0;0.741968659831001;0.741968659831001",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.901359205431858,19.1390486627565,"muncity","Danao",1,4.05479e-05,0.75,71218000
282,35591,"5;36;67;97;128;158;189;220;248;279;309;340;370;401","2020-06-26","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.826391275450087;0.939758005149539;0.790117944926597;0.922050622101052;1.85899295824595e-06;0.716258184778116;0.834706539428986;0.206885598998097;0.745385733521082;0.609994211065825;0.488227142768592;0.754388743229077;0.354260032691979;0.354260032691979",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.996599864228553,7.34544895596029,"muncity","Dauis",1,4.05479e-05,0.75,71219000
367,11194,"27;58;88;119;149;180;211;239;270;300;331;361;392","2020-07-05","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949882491747242;0.949977989781244;0.949820700237254;0.9498712257519;0.949695865075019;0.949652520941596;0.949996089121199;0.949854636230264;0.722177182162386;0.0410973437629764;0.85100132704797;0.939321809419925;0.939321809419925",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",4.13134540507103,3.63999271079796,4.41213246114136,"2021-06-01","Cumulative",0,0.902714873182432,18.4786308186832,"muncity","Dimiao",1,4.05479e-05,0.75,71220000
368,13934,"2;33;64;94;125;155;186;217;245;276;306;337;367;398","2020-06-29","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949026501158728;0.949839000541262;0.9499882347586;0.949095108521649;0.949335116707406;0.949637332779333;0.949201702607264;0.584547035412277;0.720077349797315;0.107219016450938;0.668539858160179;0.842538710982003;0.509923396018574;0.509923396018574",5,0.434343268,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",2.76658293850119,3.33434279113415,3.34112149758906,"2021-06-01","Cumulative",52,0.945431261132947,18.7064583663179,"muncity","Duero",1,4.05479e-05,0.75,71221000
