"","date","confirm","region"
"19589",2022-05-04,4,"21500000"
"19590",2022-05-05,1,"21500000"
"19591",2022-05-06,2,"21500000"
"19592",2022-05-07,1,"21500000"
"19593",2022-05-08,3,"21500000"
"19594",2022-05-09,1,"21500000"
"19595",2022-05-10,4,"21500000"
"19596",2022-05-11,1,"21500000"
"19597",2022-05-12,2,"21500000"
"19598",2022-05-13,1,"21500000"
"19599",2022-05-14,0,"21500000"
"19600",2022-05-15,1,"21500000"
"19601",2021-11-01,137,"23100000"
"19602",2021-11-02,88,"23100000"
"19603",2021-11-03,52,"23100000"
"19604",2021-11-04,68,"23100000"
"19605",2021-11-05,85,"23100000"
"19606",2021-11-06,115,"23100000"
"19607",2021-11-07,159,"23100000"
"19608",2021-11-08,58,"23100000"
"19609",2021-11-09,27,"23100000"
"19610",2021-11-10,67,"23100000"
"19611",2021-11-11,62,"23100000"
"19612",2021-11-12,69,"23100000"
"19613",2021-11-13,61,"23100000"
"19614",2021-11-14,103,"23100000"
"19615",2021-11-15,46,"23100000"
"19616",2021-11-16,43,"23100000"
"19617",2021-11-17,25,"23100000"
"19618",2021-11-18,61,"23100000"
"19619",2021-11-19,87,"23100000"
"19620",2021-11-20,163,"23100000"
"19621",2021-11-21,163,"23100000"
"19622",2021-11-22,75,"23100000"
"19623",2021-11-23,39,"23100000"
"19624",2021-11-24,43,"23100000"
"19625",2021-11-25,20,"23100000"
"19626",2021-11-26,57,"23100000"
"19627",2021-11-27,32,"23100000"
"19628",2021-11-28,25,"23100000"
"19629",2021-11-29,23,"23100000"
"19630",2021-11-30,20,"23100000"
"19631",2021-12-01,43,"23100000"
"19632",2021-12-02,23,"23100000"
"19633",2021-12-03,10,"23100000"
"19634",2021-12-04,19,"23100000"
"19635",2021-12-05,26,"23100000"
"19636",2021-12-06,24,"23100000"
"19637",2021-12-07,19,"23100000"
"19638",2021-12-08,1,"23100000"
"19639",2021-12-09,7,"23100000"
"19640",2021-12-10,16,"23100000"
"19641",2021-12-11,13,"23100000"
"19642",2021-12-12,10,"23100000"
"19643",2021-12-13,10,"23100000"
"19644",2021-12-14,4,"23100000"
"19645",2021-12-15,2,"23100000"
"19646",2021-12-16,5,"23100000"
"19647",2021-12-17,6,"23100000"
"19648",2021-12-18,14,"23100000"
"19649",2021-12-19,10,"23100000"
"19650",2021-12-20,2,"23100000"
"19651",2021-12-21,2,"23100000"
"19652",2021-12-22,5,"23100000"
"19653",2021-12-23,8,"23100000"
"19654",2021-12-24,10,"23100000"
"19655",2021-12-25,4,"23100000"
"19656",2021-12-26,8,"23100000"
"19657",2021-12-27,0,"23100000"
"19658",2021-12-28,4,"23100000"
"19659",2021-12-29,1,"23100000"
"19660",2021-12-30,6,"23100000"
"19661",2021-12-31,8,"23100000"
"19662",2022-01-01,5,"23100000"
"19663",2022-01-02,14,"23100000"
"19664",2022-01-03,7,"23100000"
"19665",2022-01-04,5,"23100000"
"19666",2022-01-05,23,"23100000"
"19667",2022-01-06,28,"23100000"
"19668",2022-01-07,96,"23100000"
"19669",2022-01-08,132,"23100000"
"19670",2022-01-09,150,"23100000"
"19671",2022-01-10,134,"23100000"
"19672",2022-01-11,102,"23100000"
"19673",2022-01-12,101,"23100000"
"19674",2022-01-13,162,"23100000"
"19675",2022-01-14,324,"23100000"
"19676",2022-01-15,268,"23100000"
"19677",2022-01-16,330,"23100000"
"19678",2022-01-17,233,"23100000"
"19679",2022-01-18,272,"23100000"
"19680",2022-01-19,158,"23100000"
"19681",2022-01-20,442,"23100000"
"19682",2022-01-21,284,"23100000"
"19683",2022-01-22,349,"23100000"
"19684",2022-01-23,243,"23100000"
"19685",2022-01-24,468,"23100000"
"19686",2022-01-25,282,"23100000"
"19687",2022-01-26,366,"23100000"
"19688",2022-01-27,345,"23100000"
"19689",2022-01-28,147,"23100000"
"19690",2022-01-29,236,"23100000"
"19691",2022-01-30,273,"23100000"
"19692",2022-01-31,170,"23100000"
"19693",2022-02-01,94,"23100000"
"19694",2022-02-02,36,"23100000"
"19695",2022-02-03,146,"23100000"
"19696",2022-02-04,119,"23100000"
"19697",2022-02-05,130,"23100000"
"19698",2022-02-06,141,"23100000"
"19699",2022-02-07,83,"23100000"
"19700",2022-02-08,41,"23100000"
"19701",2022-02-09,34,"23100000"
"19702",2022-02-10,62,"23100000"
"19703",2022-02-11,45,"23100000"
"19704",2022-02-12,67,"23100000"
"19705",2022-02-13,26,"23100000"
"19706",2022-02-14,34,"23100000"
"19707",2022-02-15,26,"23100000"
"19708",2022-02-16,14,"23100000"
"19709",2022-02-17,22,"23100000"
"19710",2022-02-18,47,"23100000"
"19711",2022-02-19,19,"23100000"
"19712",2022-02-20,10,"23100000"
"19713",2022-02-21,12,"23100000"
"19714",2022-02-22,13,"23100000"
"19715",2022-02-23,12,"23100000"
"19716",2022-02-24,16,"23100000"
"19717",2022-02-25,15,"23100000"
"19718",2022-02-26,9,"23100000"
"19719",2022-02-27,9,"23100000"
"19720",2022-02-28,11,"23100000"
"19721",2022-03-01,7,"23100000"
"19722",2022-03-02,13,"23100000"
"19723",2022-03-03,9,"23100000"
"19724",2022-03-04,9,"23100000"
"19725",2022-03-05,18,"23100000"
"19726",2022-03-06,8,"23100000"
"19727",2022-03-07,7,"23100000"
"19728",2022-03-08,3,"23100000"
"19729",2022-03-09,6,"23100000"
"19730",2022-03-10,8,"23100000"
"19731",2022-03-11,2,"23100000"
"19732",2022-03-12,5,"23100000"
"19733",2022-03-13,2,"23100000"
"19734",2022-03-14,1,"23100000"
"19735",2022-03-15,3,"23100000"
"19736",2022-03-16,6,"23100000"
"19737",2022-03-17,4,"23100000"
"19738",2022-03-18,3,"23100000"
"19739",2022-03-19,3,"23100000"
"19740",2022-03-20,3,"23100000"
"19741",2022-03-21,0,"23100000"
"19742",2022-03-22,2,"23100000"
"19743",2022-03-23,5,"23100000"
"19744",2022-03-24,7,"23100000"
"19745",2022-03-25,3,"23100000"
"19746",2022-03-26,0,"23100000"
"19747",2022-03-27,3,"23100000"
"19748",2022-03-28,2,"23100000"
"19749",2022-03-29,2,"23100000"
"19750",2022-03-30,3,"23100000"
"19751",2022-03-31,0,"23100000"
"19752",2022-04-01,3,"23100000"
"19753",2022-04-02,3,"23100000"
"19754",2022-04-03,12,"23100000"
"19755",2022-04-04,4,"23100000"
"19756",2022-04-05,0,"23100000"
"19757",2022-04-06,0,"23100000"
"19758",2022-04-07,1,"23100000"
"19759",2022-04-08,1,"23100000"
"19760",2022-04-09,3,"23100000"
"19761",2022-04-10,2,"23100000"
"19762",2022-04-11,1,"23100000"
"19763",2022-04-12,0,"23100000"
"19764",2022-04-13,1,"23100000"
"19765",2022-04-14,2,"23100000"
"19766",2022-04-15,0,"23100000"
"19767",2022-04-16,1,"23100000"
"19768",2022-04-17,0,"23100000"
"19769",2022-04-18,1,"23100000"
"19770",2022-04-19,0,"23100000"
"19771",2022-04-20,4,"23100000"
"19772",2022-04-21,1,"23100000"
"19773",2022-04-22,0,"23100000"
"19774",2022-04-23,0,"23100000"
"19775",2022-04-24,1,"23100000"
"19776",2022-04-25,2,"23100000"
"19777",2022-04-26,0,"23100000"
"19778",2022-04-27,1,"23100000"
"19779",2022-04-28,1,"23100000"
"19780",2022-04-29,3,"23100000"
"19781",2022-04-30,2,"23100000"
"19782",2022-05-01,5,"23100000"
"19783",2022-05-02,3,"23100000"
"19784",2022-05-03,0,"23100000"
"19785",2022-05-04,12,"23100000"
"19786",2022-05-05,1,"23100000"
"19787",2022-05-06,0,"23100000"
"19788",2022-05-07,1,"23100000"
"19789",2022-05-08,1,"23100000"
"19790",2022-05-09,1,"23100000"
"19791",2022-05-10,0,"23100000"
"19792",2022-05-11,0,"23100000"
"19793",2022-05-12,0,"23100000"
"19794",2022-05-13,0,"23100000"
"19795",2022-05-14,0,"23100000"
"19796",2022-05-15,2,"23100000"
"19797",2021-11-01,9,"23135000"
"19798",2021-11-02,17,"23135000"
"19799",2021-11-03,13,"23135000"
"19800",2021-11-04,7,"23135000"
"19801",2021-11-05,2,"23135000"
"19802",2021-11-06,10,"23135000"
"19803",2021-11-07,15,"23135000"
"19804",2021-11-08,5,"23135000"
"19805",2021-11-09,7,"23135000"
"19806",2021-11-10,11,"23135000"
"19807",2021-11-11,6,"23135000"
"19808",2021-11-12,3,"23135000"
"19809",2021-11-13,7,"23135000"
"19810",2021-11-14,7,"23135000"
"19811",2021-11-15,5,"23135000"
"19812",2021-11-16,4,"23135000"
"19813",2021-11-17,3,"23135000"
"19814",2021-11-18,7,"23135000"
"19815",2021-11-19,2,"23135000"
"19816",2021-11-20,20,"23135000"
"19817",2021-11-21,14,"23135000"
"19818",2021-11-22,1,"23135000"
"19819",2021-11-23,8,"23135000"
"19820",2021-11-24,2,"23135000"
"19821",2021-11-25,2,"23135000"
"19822",2021-11-26,5,"23135000"
"19823",2021-11-27,5,"23135000"
"19824",2021-11-28,8,"23135000"
"19825",2021-11-29,1,"23135000"
"19826",2021-11-30,2,"23135000"
"19827",2021-12-01,8,"23135000"
"19828",2021-12-02,0,"23135000"
"19829",2021-12-03,2,"23135000"
"19830",2021-12-04,1,"23135000"
"19831",2021-12-05,1,"23135000"
"19832",2021-12-06,1,"23135000"
"19833",2021-12-07,0,"23135000"
"19834",2021-12-08,1,"23135000"
"19835",2021-12-09,0,"23135000"
"19836",2021-12-10,0,"23135000"
"19837",2021-12-11,0,"23135000"
"19838",2021-12-12,0,"23135000"
"19839",2021-12-13,0,"23135000"
"19840",2021-12-14,1,"23135000"
"19841",2021-12-15,0,"23135000"
"19842",2021-12-16,0,"23135000"
"19843",2021-12-17,0,"23135000"
"19844",2021-12-18,0,"23135000"
"19845",2021-12-19,1,"23135000"
"19846",2021-12-20,1,"23135000"
"19847",2021-12-21,0,"23135000"
"19848",2021-12-22,1,"23135000"
"19849",2021-12-23,0,"23135000"
"19850",2021-12-24,1,"23135000"
"19851",2021-12-25,0,"23135000"
"19852",2021-12-26,0,"23135000"
"19853",2021-12-27,0,"23135000"
"19854",2021-12-28,1,"23135000"
"19855",2021-12-29,0,"23135000"
"19856",2021-12-30,3,"23135000"
"19857",2021-12-31,0,"23135000"
"19858",2022-01-01,3,"23135000"
"19859",2022-01-02,0,"23135000"
"19860",2022-01-03,1,"23135000"
"19861",2022-01-04,1,"23135000"
"19862",2022-01-05,6,"23135000"
"19863",2022-01-06,16,"23135000"
"19864",2022-01-07,21,"23135000"
"19865",2022-01-08,37,"23135000"
"19866",2022-01-09,44,"23135000"
"19867",2022-01-10,25,"23135000"
"19868",2022-01-11,61,"23135000"
"19869",2022-01-12,34,"23135000"
"19870",2022-01-13,68,"23135000"
"19871",2022-01-14,80,"23135000"
"19872",2022-01-15,90,"23135000"
"19873",2022-01-16,72,"23135000"
"19874",2022-01-17,136,"23135000"
"19875",2022-01-18,84,"23135000"
"19876",2022-01-19,60,"23135000"
"19877",2022-01-20,59,"23135000"
"19878",2022-01-21,105,"23135000"
"19879",2022-01-22,98,"23135000"
"19880",2022-01-23,81,"23135000"
"19881",2022-01-24,107,"23135000"
"19882",2022-01-25,68,"23135000"
"19883",2022-01-26,49,"23135000"
"19884",2022-01-27,65,"23135000"
"19885",2022-01-28,26,"23135000"
"19886",2022-01-29,67,"23135000"
"19887",2022-01-30,41,"23135000"
"19888",2022-01-31,34,"23135000"
"19889",2022-02-01,51,"23135000"
"19890",2022-02-02,7,"23135000"
"19891",2022-02-03,16,"23135000"
"19892",2022-02-04,14,"23135000"
"19893",2022-02-05,26,"23135000"
"19894",2022-02-06,23,"23135000"
"19895",2022-02-07,10,"23135000"
"19896",2022-02-08,7,"23135000"
"19897",2022-02-09,2,"23135000"
"19898",2022-02-10,13,"23135000"
"19899",2022-02-11,14,"23135000"
"19900",2022-02-12,7,"23135000"
"19901",2022-02-13,5,"23135000"
"19902",2022-02-14,7,"23135000"
"19903",2022-02-15,6,"23135000"
"19904",2022-02-16,5,"23135000"
"19905",2022-02-17,1,"23135000"
"19906",2022-02-18,6,"23135000"
"19907",2022-02-19,4,"23135000"
"19908",2022-02-20,1,"23135000"
"19909",2022-02-21,10,"23135000"
"19910",2022-02-22,2,"23135000"
"19911",2022-02-23,5,"23135000"
"19912",2022-02-24,4,"23135000"
"19913",2022-02-25,1,"23135000"
"19914",2022-02-26,1,"23135000"
"19915",2022-02-27,0,"23135000"
"19916",2022-02-28,1,"23135000"
"19917",2022-03-01,7,"23135000"
"19918",2022-03-02,2,"23135000"
"19919",2022-03-03,1,"23135000"
"19920",2022-03-04,0,"23135000"
"19921",2022-03-05,3,"23135000"
"19922",2022-03-06,1,"23135000"
"19923",2022-03-07,3,"23135000"
"19924",2022-03-08,2,"23135000"
"19925",2022-03-09,1,"23135000"
"19926",2022-03-10,1,"23135000"
"19927",2022-03-11,0,"23135000"
"19928",2022-03-12,0,"23135000"
"19929",2022-03-13,0,"23135000"
"19930",2022-03-14,0,"23135000"
"19931",2022-03-15,2,"23135000"
"19932",2022-03-16,0,"23135000"
"19933",2022-03-17,2,"23135000"
"19934",2022-03-18,2,"23135000"
"19935",2022-03-19,0,"23135000"
"19936",2022-03-20,2,"23135000"
"19937",2022-03-21,0,"23135000"
"19938",2022-03-22,1,"23135000"
"19939",2022-03-23,0,"23135000"
"19940",2022-03-24,0,"23135000"
"19941",2022-03-25,0,"23135000"
"19942",2022-03-26,0,"23135000"
"19943",2022-03-27,0,"23135000"
"19944",2022-03-28,0,"23135000"
"19945",2022-03-29,0,"23135000"
"19946",2022-03-30,0,"23135000"
"19947",2022-03-31,0,"23135000"
"19948",2022-04-01,0,"23135000"
"19949",2022-04-02,0,"23135000"
"19950",2022-04-03,0,"23135000"
"19951",2022-04-04,0,"23135000"
"19952",2022-04-05,0,"23135000"
"19953",2022-04-06,0,"23135000"
"19954",2022-04-07,0,"23135000"
"19955",2022-04-08,0,"23135000"
"19956",2022-04-09,0,"23135000"
"19957",2022-04-10,0,"23135000"
"19958",2022-04-11,0,"23135000"
"19959",2022-04-12,0,"23135000"
"19960",2022-04-13,0,"23135000"
"19961",2022-04-14,1,"23135000"
"19962",2022-04-15,1,"23135000"
"19963",2022-04-16,0,"23135000"
"19964",2022-04-17,1,"23135000"
"19965",2022-04-18,0,"23135000"
"19966",2022-04-19,0,"23135000"
"19967",2022-04-20,0,"23135000"
"19968",2022-04-21,1,"23135000"
"19969",2022-04-22,0,"23135000"
"19970",2022-04-23,0,"23135000"
"19971",2022-04-24,0,"23135000"
"19972",2022-04-25,0,"23135000"
"19973",2022-04-26,1,"23135000"
"19974",2022-04-27,0,"23135000"
"19975",2022-04-28,0,"23135000"
"19976",2022-04-29,0,"23135000"
"19977",2022-04-30,0,"23135000"
"19978",2022-05-01,0,"23135000"
"19979",2022-05-02,0,"23135000"
"19980",2022-05-03,0,"23135000"
"19981",2022-05-04,0,"23135000"
"19982",2022-05-05,1,"23135000"
"19983",2022-05-06,0,"23135000"
"19984",2022-05-07,0,"23135000"
"19985",2022-05-08,5,"23135000"
"19986",2022-05-09,0,"23135000"
"19987",2022-05-10,0,"23135000"
"19988",2022-05-11,0,"23135000"
"19989",2022-05-12,0,"23135000"
"19990",2022-05-13,0,"23135000"
"19991",2022-05-14,0,"23135000"
"19992",2022-05-15,0,"23135000"
"19993",2021-11-01,124,"25000000"
"19994",2021-11-02,55,"25000000"
"19995",2021-11-03,9,"25000000"
"19996",2021-11-04,5,"25000000"
"19997",2021-11-05,6,"25000000"
"19998",2021-11-06,116,"25000000"
"19999",2021-11-07,25,"25000000"
"20000",2021-11-08,77,"25000000"
"20001",2021-11-09,0,"25000000"
"20002",2021-11-10,4,"25000000"
"20003",2021-11-11,6,"25000000"
"20004",2021-11-12,49,"25000000"
"20005",2021-11-13,31,"25000000"
"20006",2021-11-14,71,"25000000"
"20007",2021-11-15,37,"25000000"
"20008",2021-11-16,33,"25000000"
"20009",2021-11-17,0,"25000000"
"20010",2021-11-18,3,"25000000"
"20011",2021-11-19,21,"25000000"
"20012",2021-11-20,53,"25000000"
"20013",2021-11-21,2,"25000000"
"20014",2021-11-22,50,"25000000"
"20015",2021-11-23,9,"25000000"
"20016",2021-11-24,1,"25000000"
"20017",2021-11-25,1,"25000000"
"20018",2021-11-26,14,"25000000"
"20019",2021-11-27,20,"25000000"
"20020",2021-11-28,12,"25000000"
"20021",2021-11-29,20,"25000000"
"20022",2021-11-30,5,"25000000"
"20023",2021-12-01,3,"25000000"
"20024",2021-12-02,1,"25000000"
"20025",2021-12-03,6,"25000000"
"20026",2021-12-04,1,"25000000"
"20027",2021-12-05,11,"25000000"
"20028",2021-12-06,29,"25000000"
"20029",2021-12-07,5,"25000000"
"20030",2021-12-08,2,"25000000"
"20031",2021-12-09,2,"25000000"
"20032",2021-12-10,10,"25000000"
"20033",2021-12-11,1,"25000000"
"20034",2021-12-12,2,"25000000"
"20035",2021-12-13,1,"25000000"
"20036",2021-12-14,2,"25000000"
"20037",2021-12-15,0,"25000000"
"20038",2021-12-16,1,"25000000"
"20039",2021-12-17,2,"25000000"
"20040",2021-12-18,3,"25000000"
"20041",2021-12-19,2,"25000000"
"20042",2021-12-20,0,"25000000"
"20043",2021-12-21,2,"25000000"
"20044",2021-12-22,2,"25000000"
"20045",2021-12-23,2,"25000000"
"20046",2021-12-24,0,"25000000"
"20047",2021-12-25,0,"25000000"
"20048",2021-12-26,0,"25000000"
"20049",2021-12-27,2,"25000000"
"20050",2021-12-28,2,"25000000"
"20051",2021-12-29,1,"25000000"
"20052",2021-12-30,1,"25000000"
"20053",2021-12-31,2,"25000000"
"20054",2022-01-01,0,"25000000"
"20055",2022-01-02,0,"25000000"
"20056",2022-01-03,1,"25000000"
"20057",2022-01-04,2,"25000000"
"20058",2022-01-05,3,"25000000"
"20059",2022-01-06,4,"25000000"
"20060",2022-01-07,24,"25000000"
"20061",2022-01-08,71,"25000000"
"20062",2022-01-09,16,"25000000"
"20063",2022-01-10,58,"25000000"
"20064",2022-01-11,95,"25000000"
"20065",2022-01-12,26,"25000000"
"20066",2022-01-13,25,"25000000"
"20067",2022-01-14,164,"25000000"
"20068",2022-01-15,98,"25000000"
"20069",2022-01-16,203,"25000000"
"20070",2022-01-17,196,"25000000"
"20071",2022-01-18,211,"25000000"
"20072",2022-01-19,79,"25000000"
"20073",2022-01-20,89,"25000000"
"20074",2022-01-21,150,"25000000"
"20075",2022-01-22,147,"25000000"
"20076",2022-01-23,251,"25000000"
"20077",2022-01-24,396,"25000000"
"20078",2022-01-25,119,"25000000"
"20079",2022-01-26,47,"25000000"
"20080",2022-01-27,113,"25000000"
"20081",2022-01-28,131,"25000000"
"20082",2022-01-29,180,"25000000"
"20083",2022-01-30,57,"25000000"
"20084",2022-01-31,182,"25000000"
"20085",2022-02-01,48,"25000000"
"20086",2022-02-02,7,"25000000"
"20087",2022-02-03,131,"25000000"
"20088",2022-02-04,32,"25000000"
"20089",2022-02-05,35,"25000000"
"20090",2022-02-06,99,"25000000"
"20091",2022-02-07,120,"25000000"
"20092",2022-02-08,6,"25000000"
"20093",2022-02-09,8,"25000000"
"20094",2022-02-10,14,"25000000"
"20095",2022-02-11,48,"25000000"
"20096",2022-02-12,53,"25000000"
"20097",2022-02-13,27,"25000000"
"20098",2022-02-14,19,"25000000"
"20099",2022-02-15,18,"25000000"
"20100",2022-02-16,2,"25000000"
"20101",2022-02-17,4,"25000000"
"20102",2022-02-18,34,"25000000"
"20103",2022-02-19,8,"25000000"
"20104",2022-02-20,4,"25000000"
"20105",2022-02-21,8,"25000000"
"20106",2022-02-22,4,"25000000"
"20107",2022-02-23,2,"25000000"
"20108",2022-02-24,15,"25000000"
"20109",2022-02-25,7,"25000000"
"20110",2022-02-26,6,"25000000"
"20111",2022-02-27,3,"25000000"
"20112",2022-02-28,4,"25000000"
"20113",2022-03-01,3,"25000000"
"20114",2022-03-02,3,"25000000"
"20115",2022-03-03,1,"25000000"
"20116",2022-03-04,3,"25000000"
"20117",2022-03-05,5,"25000000"
"20118",2022-03-06,0,"25000000"
"20119",2022-03-07,3,"25000000"
"20120",2022-03-08,1,"25000000"
"20121",2022-03-09,0,"25000000"
"20122",2022-03-10,1,"25000000"
"20123",2022-03-11,2,"25000000"
"20124",2022-03-12,1,"25000000"
"20125",2022-03-13,2,"25000000"
"20126",2022-03-14,2,"25000000"
"20127",2022-03-15,0,"25000000"
"20128",2022-03-16,0,"25000000"
"20129",2022-03-17,0,"25000000"
"20130",2022-03-18,3,"25000000"
"20131",2022-03-19,1,"25000000"
"20132",2022-03-20,1,"25000000"
"20133",2022-03-21,1,"25000000"
"20134",2022-03-22,5,"25000000"
"20135",2022-03-23,1,"25000000"
"20136",2022-03-24,1,"25000000"
"20137",2022-03-25,0,"25000000"
"20138",2022-03-26,3,"25000000"
"20139",2022-03-27,2,"25000000"
"20140",2022-03-28,0,"25000000"
"20141",2022-03-29,0,"25000000"
"20142",2022-03-30,3,"25000000"
"20143",2022-03-31,0,"25000000"
"20144",2022-04-01,1,"25000000"
"20145",2022-04-02,2,"25000000"
"20146",2022-04-03,2,"25000000"
"20147",2022-04-04,1,"25000000"
"20148",2022-04-05,0,"25000000"
"20149",2022-04-06,1,"25000000"
"20150",2022-04-07,0,"25000000"
"20151",2022-04-08,0,"25000000"
"20152",2022-04-09,1,"25000000"
"20153",2022-04-10,1,"25000000"
"20154",2022-04-11,0,"25000000"
"20155",2022-04-12,0,"25000000"
"20156",2022-04-13,0,"25000000"
"20157",2022-04-14,0,"25000000"
"20158",2022-04-15,0,"25000000"
"20159",2022-04-16,0,"25000000"
"20160",2022-04-17,0,"25000000"
"20161",2022-04-18,0,"25000000"
"20162",2022-04-19,0,"25000000"
"20163",2022-04-20,0,"25000000"
"20164",2022-04-21,0,"25000000"
"20165",2022-04-22,2,"25000000"
"20166",2022-04-23,1,"25000000"
"20167",2022-04-24,0,"25000000"
"20168",2022-04-25,0,"25000000"
"20169",2022-04-26,2,"25000000"
"20170",2022-04-27,0,"25000000"
"20171",2022-04-28,1,"25000000"
"20172",2022-04-29,1,"25000000"
"20173",2022-04-30,1,"25000000"
"20174",2022-05-01,0,"25000000"
"20175",2022-05-02,0,"25000000"
"20176",2022-05-03,0,"25000000"
"20177",2022-05-04,0,"25000000"
"20178",2022-05-05,0,"25000000"
"20179",2022-05-06,0,"25000000"
"20180",2022-05-07,0,"25000000"
"20181",2022-05-08,0,"25000000"
"20182",2022-05-09,0,"25000000"
"20183",2022-05-10,0,"25000000"
"20184",2022-05-11,1,"25000000"
"20185",2022-05-12,0,"25000000"
"20186",2022-05-13,0,"25000000"
"20187",2022-05-14,0,"25000000"
"20188",2022-05-15,0,"25000000"
"20189",2021-11-01,9,"25700000"
"20190",2021-11-02,25,"25700000"
"20191",2021-11-03,10,"25700000"
"20192",2021-11-04,2,"25700000"
"20193",2021-11-05,2,"25700000"
"20194",2021-11-06,23,"25700000"
"20195",2021-11-07,36,"25700000"
"20196",2021-11-08,21,"25700000"
"20197",2021-11-09,0,"25700000"
"20198",2021-11-10,0,"25700000"
"20199",2021-11-11,11,"25700000"
"20200",2021-11-12,19,"25700000"
"20201",2021-11-13,15,"25700000"
"20202",2021-11-14,17,"25700000"
"20203",2021-11-15,34,"25700000"
"20204",2021-11-16,9,"25700000"
"20205",2021-11-17,1,"25700000"
"20206",2021-11-18,6,"25700000"
"20207",2021-11-19,10,"25700000"
"20208",2021-11-20,8,"25700000"
"20209",2021-11-21,8,"25700000"
"20210",2021-11-22,5,"25700000"
"20211",2021-11-23,2,"25700000"
"20212",2021-11-24,3,"25700000"
"20213",2021-11-25,2,"25700000"
"20214",2021-11-26,7,"25700000"
"20215",2021-11-27,0,"25700000"
"20216",2021-11-28,9,"25700000"
"20217",2021-11-29,5,"25700000"
"20218",2021-11-30,0,"25700000"
"20219",2021-12-01,0,"25700000"
"20220",2021-12-02,0,"25700000"
"20221",2021-12-03,2,"25700000"
"20222",2021-12-04,1,"25700000"
"20223",2021-12-05,4,"25700000"
"20224",2021-12-06,6,"25700000"
"20225",2021-12-07,0,"25700000"
"20226",2021-12-08,0,"25700000"
"20227",2021-12-09,1,"25700000"
"20228",2021-12-10,1,"25700000"
"20229",2021-12-11,0,"25700000"
"20230",2021-12-12,2,"25700000"
"20231",2021-12-13,0,"25700000"
"20232",2021-12-14,1,"25700000"
"20233",2021-12-15,1,"25700000"
"20234",2021-12-16,0,"25700000"
"20235",2021-12-17,0,"25700000"
"20236",2021-12-18,1,"25700000"
"20237",2021-12-19,0,"25700000"
"20238",2021-12-20,2,"25700000"
"20239",2021-12-21,1,"25700000"
"20240",2021-12-22,0,"25700000"
"20241",2021-12-23,0,"25700000"
"20242",2021-12-24,1,"25700000"
"20243",2021-12-25,0,"25700000"
"20244",2021-12-26,3,"25700000"
"20245",2021-12-27,1,"25700000"
"20246",2021-12-28,2,"25700000"
"20247",2021-12-29,1,"25700000"
"20248",2021-12-30,0,"25700000"
"20249",2021-12-31,0,"25700000"
"20250",2022-01-01,0,"25700000"
"20251",2022-01-02,2,"25700000"
"20252",2022-01-03,2,"25700000"
"20253",2022-01-04,1,"25700000"
"20254",2022-01-05,1,"25700000"
"20255",2022-01-06,6,"25700000"
"20256",2022-01-07,4,"25700000"
"20257",2022-01-08,20,"25700000"
"20258",2022-01-09,8,"25700000"
"20259",2022-01-10,22,"25700000"
"20260",2022-01-11,14,"25700000"
"20261",2022-01-12,7,"25700000"
"20262",2022-01-13,18,"25700000"
"20263",2022-01-14,32,"25700000"
"20264",2022-01-15,26,"25700000"
"20265",2022-01-16,30,"25700000"
"20266",2022-01-17,61,"25700000"
"20267",2022-01-18,23,"25700000"
"20268",2022-01-19,15,"25700000"
"20269",2022-01-20,58,"25700000"
"20270",2022-01-21,48,"25700000"
"20271",2022-01-22,50,"25700000"
"20272",2022-01-23,34,"25700000"
"20273",2022-01-24,82,"25700000"
"20274",2022-01-25,17,"25700000"
"20275",2022-01-26,36,"25700000"
"20276",2022-01-27,49,"25700000"
"20277",2022-01-28,12,"25700000"
"20278",2022-01-29,25,"25700000"
"20279",2022-01-30,39,"25700000"
"20280",2022-01-31,19,"25700000"
"20281",2022-02-01,16,"25700000"
"20282",2022-02-02,4,"25700000"
"20283",2022-02-03,29,"25700000"
"20284",2022-02-04,6,"25700000"
"20285",2022-02-05,30,"25700000"
"20286",2022-02-06,18,"25700000"
"20287",2022-02-07,30,"25700000"
"20288",2022-02-08,3,"25700000"
"20289",2022-02-09,2,"25700000"
"20290",2022-02-10,9,"25700000"
"20291",2022-02-11,6,"25700000"
"20292",2022-02-12,6,"25700000"
"20293",2022-02-13,4,"25700000"
"20294",2022-02-14,2,"25700000"
"20295",2022-02-15,1,"25700000"
"20296",2022-02-16,4,"25700000"
"20297",2022-02-17,1,"25700000"
"20298",2022-02-18,7,"25700000"
"20299",2022-02-19,2,"25700000"
"20300",2022-02-20,3,"25700000"
"20301",2022-02-21,1,"25700000"
"20302",2022-02-22,1,"25700000"
"20303",2022-02-23,1,"25700000"
"20304",2022-02-24,4,"25700000"
"20305",2022-02-25,2,"25700000"
"20306",2022-02-26,0,"25700000"
"20307",2022-02-27,3,"25700000"
"20308",2022-02-28,0,"25700000"
"20309",2022-03-01,0,"25700000"
"20310",2022-03-02,1,"25700000"
"20311",2022-03-03,1,"25700000"
"20312",2022-03-04,0,"25700000"
"20313",2022-03-05,1,"25700000"
"20314",2022-03-06,3,"25700000"
"20315",2022-03-07,0,"25700000"
"20316",2022-03-08,0,"25700000"
"20317",2022-03-09,0,"25700000"
"20318",2022-03-10,0,"25700000"
"20319",2022-03-11,1,"25700000"
"20320",2022-03-12,1,"25700000"
"20321",2022-03-13,0,"25700000"
"20322",2022-03-14,0,"25700000"
"20323",2022-03-15,1,"25700000"
"20324",2022-03-16,0,"25700000"
