region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
160200000,2021-02-09,,nowcast,0.8897321614,0.8837508379,0.06797956244,0.7650923732,0.8424192529,0.8736414776,0.9050930693,0.9307270632,0.9841638222
160200000,2021-02-10,,nowcast,0.8872391394,0.8812677097,0.06752212566,0.7640091255,0.8405720277,0.8712816262,0.9022926529,0.9281075063,0.9812260996
160200000,2021-02-11,,nowcast,0.8855546565,0.8800364968,0.06669598209,0.7638370579,0.8398503436,0.870071101,0.9012855469,0.9259035443,0.9792380724
160200000,2021-02-12,,nowcast,0.8848742701,0.8800530316,0.06552286609,0.7663425439,0.8413918798,0.8694912475,0.9003849224,0.9252885495,0.9780038187
160200000,2021-02-13,,nowcast,0.885951552,0.8812961826,0.0640522841,0.7707220563,0.8439122588,0.8708130587,0.9005585312,0.9249671833,0.9768609694
160200000,2021-02-14,,nowcast,0.8883911926,0.883727569,0.06236634192,0.7773024469,0.8467621349,0.8733676228,0.9029971245,0.926468167,0.9769220396
160200000,2021-02-15,,nowcast,0.8910150979,0.8872915582,0.06058622382,0.7846200998,0.8512177788,0.8771574728,0.9053116963,0.928211604,0.9787004116
160200000,2021-02-16,,nowcast,0.8951457034,0.891915505,0.05887840451,0.7929309484,0.8564342784,0.8809828569,0.9089378635,0.9310527213,0.9823926318
160200000,2021-02-17,,nowcast,0.8999815885,0.8975101882,0.05745478624,0.8014760555,0.863094649,0.8860344159,0.9130932285,0.9356548896,0.9867562891
160200000,2021-02-18,,nowcast,0.9057039194,0.9039704815,0.05655560952,0.8086154768,0.8696738994,0.8923593778,0.9185965568,0.9408270122,0.9924317474
160200000,2021-02-19,,nowcast,0.9119676912,0.9111764484,0.05640372602,0.8169403351,0.8766303432,0.8988088064,0.9248159267,0.9467373281,0.9996292692
160200000,2021-02-20,,nowcast,0.9190089162,0.9189952131,0.05713413695,0.8264196151,0.8836411568,0.9058169827,0.9320951492,0.9537103046,1.009752704
160200000,2021-02-21,,nowcast,0.9261694018,0.9272839918,0.05873038537,0.8355554278,0.8908923303,0.9130150603,0.9394174347,0.9610206086,1.022496691
160200000,2021-02-22,,nowcast,0.9336030934,0.9358944952,0.06100825166,0.8433997428,0.8986005917,0.9205657339,0.9474832286,0.9689089132,1.03411571
160200000,2021-02-23,,nowcast,0.9411020198,0.9446785844,0.06365623853,0.8522819991,0.9060383135,0.9278309336,0.9552299267,0.9765288492,1.04742823
160200000,2021-02-24,,nowcast,0.9492970552,0.9534947422,0.06630689244,0.8616560054,0.9132932458,0.9356676526,0.9627021322,0.9851179342,1.060943747
160200000,2021-02-25,,nowcast,0.9566848306,0.9622146868,0.06861276293,0.8694428425,0.9209947869,0.9431700765,0.9700582829,0.9944957848,1.073699873
160200000,2021-02-26,,nowcast,0.9634144638,0.9707292629,0.07031631572,0.8771551979,0.9285821329,0.9506669353,0.9774163613,1.003129307,1.085241717
160200000,2021-02-27,,nowcast,0.9707989774,0.9789526403,0.07130221039,0.8848030356,0.9360169681,0.9576175659,0.9848722757,1.011181455,1.097172998
160200000,2021-02-28,,nowcast,0.9780736275,0.9868240251,0.07161199861,0.8915154437,0.9432542695,0.9649663051,0.9919759697,1.019922381,1.108206497
160200000,2021-03-01,,nowcast,0.9856523146,0.9943066605,0.07140976377,0.8996022388,0.9496868125,0.9719410504,0.9991850368,1.028066573,1.118555938
160200000,2021-03-02,,nowcast,0.9923521302,1.001384671,0.07091241997,0.9061483557,0.9565057935,0.9787938096,1.006670065,1.035479699,1.127053792
160200000,2021-03-03,,nowcast,0.9991781287,1.008058832,0.07031832907,0.9120564452,0.9633030445,0.9850484207,1.013674519,1.042452393,1.135084335
160200000,2021-03-04,,nowcast,1.005189367,1.014342368,0.06976470348,0.9185306972,0.9688256433,0.9912891182,1.020558187,1.049313865,1.141629683
160200000,2021-03-05,,nowcast,1.011713983,1.020257454,0.06932169789,0.9235444484,0.9746586116,0.997209958,1.027683809,1.056501948,1.145504574
160200000,2021-03-06,,nowcast,1.017863153,1.025832602,0.06900958032,0.928089061,0.9803949497,1.002660016,1.033583319,1.062862882,1.150905565
160200000,2021-03-07,,nowcast,1.023464999,1.031100725,0.06882048445,0.9336603632,0.9856986703,1.008152324,1.039314252,1.068571298,1.152585823
160200000,2021-03-08,,nowcast,1.029143424,1.036097635,0.06873505536,0.9380081754,0.9907203316,1.013873111,1.045206329,1.07368371,1.159101104
160200000,2021-03-09,,nowcast,1.034002373,1.040860751,0.06873393859,0.9431230463,0.9960295867,1.019420058,1.050431415,1.079305889,1.161818451
160200000,2021-03-10,,nowcast,1.039168047,1.04542784,0.06880689658,0.9465186409,1.001162684,1.023915861,1.055866756,1.083848751,1.164825854
160200000,2021-03-11,,nowcast,1.044946181,1.049835664,0.06895983258,0.9502850292,1.005100466,1.028878066,1.06111424,1.089169926,1.16907021
160200000,2021-03-12,,nowcast,1.049415564,1.054118384,0.06921717824,0.953260395,1.009403114,1.03393555,1.066300197,1.093977388,1.172892474
160200000,2021-03-13,,nowcast,1.054535243,1.058305754,0.06961726615,0.9546891446,1.013675335,1.038585673,1.071248126,1.099416337,1.176468793
160200000,2021-03-14,,nowcast,1.05869368,1.062421319,0.07020168403,0.9573202789,1.017092968,1.042268558,1.0763929,1.104781523,1.179905583
160200000,2021-03-15,,nowcast,1.062773704,1.066481115,0.07100424096,0.9601316406,1.020729397,1.045994477,1.081444531,1.109980407,1.184827856
160200000,2021-03-16,,nowcast,1.067492177,1.070493377,0.07204797481,0.9610664132,1.024016006,1.050099611,1.085466903,1.115484295,1.190114206
160200000,2021-03-17,,nowcast,1.071821292,1.074459553,0.07335594501,0.9624171732,1.026724127,1.054309058,1.089633633,1.120730055,1.196747202
160200000,2021-03-18,,nowcast,1.075666783,1.078376413,0.07497202453,0.9626770223,1.029374804,1.057427567,1.093816552,1.125600121,1.201611378
160200000,2021-03-19,,nowcast,1.079644162,1.082238576,0.07697800212,0.9624710446,1.031571797,1.060608706,1.098290203,1.130681615,1.208866846
160200000,2021-03-20,,nowcast,1.083419427,1.086040688,0.0794945688,0.9598199048,1.033444837,1.064101477,1.103268955,1.13634116,1.216390449
160200000,2021-03-21,,nowcast,1.086764257,1.089778726,0.08266674864,0.9577616889,1.035097366,1.066890163,1.108373423,1.142892518,1.224801771
160200000,2021-03-22,,nowcast,1.091260873,1.093450431,0.08664376077,0.9557693289,1.035973067,1.069373854,1.11276551,1.149071668,1.236824942
160200000,2021-03-23,,nowcast,1.094960234,1.097055192,0.09155972829,0.9521800276,1.035826278,1.071369729,1.11720806,1.155010558,1.249426339
160200000,2021-03-24,,nowcast,1.098179353,1.100593778,0.09751526835,0.9471348579,1.036115122,1.073531549,1.122768711,1.162020336,1.265041298
160200000,2021-03-25,,nowcast,1.100932072,1.104068175,0.1045616576,0.9395405286,1.035834647,1.074882985,1.128200134,1.168936592,1.281029499
160200000,2021-03-26,,nowcast,1.103886244,1.10748162,0.112694023,0.9307759051,1.034320895,1.075709233,1.132414712,1.177384962,1.298173382
160200000,2021-03-27,,nowcast,1.106401733,1.110838771,0.1218588681,0.9219073017,1.031571744,1.076463462,1.136572834,1.185940994,1.318158605
160200000,2021-03-28,,forecast,1.108633317,1.114145888,0.1319744461,0.9081776399,1.028447372,1.078427593,1.139533603,1.195203485,1.33935174
160200000,2021-03-29,,forecast,1.109979655,1.117410865,0.1429555939,0.8944488862,1.025403674,1.078756031,1.143805088,1.202884571,1.359952796
160200000,2021-03-30,,forecast,1.111218884,1.120642941,0.1547321753,0.881561641,1.022105709,1.077534742,1.147891271,1.212125408,1.38784473
160200000,2021-03-31,,forecast,1.112558184,1.123852072,0.1672545502,0.8711421661,1.018662343,1.077452956,1.150829933,1.220644351,1.411245706
160200000,2021-04-01,,forecast,1.113669615,1.127048144,0.1804880475,0.857858662,1.014591713,1.075809842,1.155060507,1.227309117,1.439436468
160200000,2021-04-02,,forecast,1.115136783,1.130240375,0.1944040287,0.8441821169,1.011360615,1.074083813,1.158423602,1.235011027,1.466818734
160200000,2021-04-03,,forecast,1.116592229,1.133437225,0.2089738107,0.8316689623,1.005857867,1.072949576,1.162997373,1.242528931,1.490413274
160200000,2021-04-04,,forecast,1.118070588,1.136646857,0.2241675362,0.8160216468,1.000480465,1.07043398,1.164909356,1.250370031,1.517560565
160200000,2021-04-05,,forecast,1.118197311,1.139877981,0.2399580894,0.8025599502,0.9961652077,1.069016994,1.167789154,1.259464465,1.544295403
160200000,2021-04-06,,forecast,1.118291931,1.143140831,0.2563298055,0.7888081744,0.9905891515,1.068831867,1.168830806,1.266249372,1.570861884
160200000,2021-04-07,,forecast,1.116001313,1.146448138,0.2732902981,0.7759153127,0.986080431,1.067648314,1.171807792,1.273160726,1.605392463
160200000,2021-04-08,,forecast,1.115289818,1.149815973,0.2908817296,0.7607832473,0.9813602814,1.065630319,1.173916939,1.27888408,1.631417674
160200000,2021-04-09,,forecast,1.116353705,1.153264327,0.3091877586,0.745023043,0.9760925377,1.06276352,1.17608847,1.285059024,1.662215946
160200000,2021-04-10,,forecast,1.116195821,1.156817136,0.328334788,0.7303725241,0.9713976781,1.061126052,1.177001564,1.293859824,1.686354446
160200000,2021-04-11,,forecast,1.114073,1.160501525,0.3484890071,0.719363807,0.9670488015,1.059059619,1.178917087,1.300435961,1.716806125
160200000,2021-04-12,,forecast,1.114073,1.160501525,0.3484890071,0.719363807,0.9670488015,1.059059619,1.178917087,1.300435961,1.716806125
160200000,2021-04-13,,forecast,1.114073,1.160501525,0.3484890071,0.719363807,0.9670488015,1.059059619,1.178917087,1.300435961,1.716806125
160200000,2021-04-14,,forecast,1.114073,1.160501525,0.3484890071,0.719363807,0.9670488015,1.059059619,1.178917087,1.300435961,1.716806125
160200000,2021-04-15,,forecast,1.114073,1.160501525,0.3484890071,0.719363807,0.9670488015,1.059059619,1.178917087,1.300435961,1.716806125
160200000,2021-04-16,,forecast,1.114073,1.160501525,0.3484890071,0.719363807,0.9670488015,1.059059619,1.178917087,1.300435961,1.716806125
160200000,2021-04-17,,forecast,1.114073,1.160501525,0.3484890071,0.719363807,0.9670488015,1.059059619,1.178917087,1.300435961,1.716806125
160200000,2021-04-18,,forecast,1.114073,1.160501525,0.3484890071,0.719363807,0.9670488015,1.059059619,1.178917087,1.300435961,1.716806125
160202000,2020-12-12,,nowcast,1.020859625,1.012217888,0.1611006818,0.7259231225,0.9128992889,0.9846682033,1.060021678,1.11997658,1.253997994
160202000,2020-12-13,,nowcast,1.025971318,1.016304335,0.1510664947,0.7472394216,0.9239435612,0.9895725297,1.060355491,1.117857864,1.242844989
160202000,2020-12-14,,nowcast,1.029655901,1.021001568,0.1412674845,0.7699950011,0.9345015386,0.9954514227,1.062486629,1.116755294,1.233516546
160202000,2020-12-15,,nowcast,1.034656556,1.026297114,0.1317369591,0.7918885258,0.944689094,1.002466314,1.066310333,1.115769731,1.224360041
160202000,2020-12-16,,nowcast,1.040220378,1.0321679,0.1225287838,0.8153711854,0.9555626308,1.010092272,1.069575225,1.116142634,1.217924674
160202000,2020-12-17,,nowcast,1.046573982,1.038580001,0.1137166397,0.8379862128,0.9670566503,1.018344922,1.072703376,1.116682222,1.211043904
160202000,2020-12-18,,nowcast,1.053100084,1.045488962,0.1053935949,0.8616611644,0.977644711,1.025967676,1.076048514,1.117940143,1.207904622
160202000,2020-12-19,,nowcast,1.058827431,1.05284049,0.09767100892,0.883360698,0.989978464,1.034109096,1.081230193,1.119753352,1.205761746
160202000,2020-12-20,,nowcast,1.065251219,1.060571289,0.09067402007,0.9057729951,1.002297621,1.04255827,1.086581605,1.122413636,1.202082443
160202000,2020-12-21,,nowcast,1.072697755,1.068609852,0.08453006337,0.9228123147,1.013647921,1.052071659,1.092432613,1.1263031,1.199707064
160202000,2020-12-22,,nowcast,1.080680984,1.076877292,0.07934821853,0.940385174,1.024904012,1.061450352,1.099070878,1.130629288,1.20217769
160202000,2020-12-23,,nowcast,1.088638349,1.085288473,0.07519162731,0.9571504595,1.037066238,1.070787114,1.105810101,1.135583111,1.203803468
160202000,2020-12-24,,nowcast,1.096374815,1.093753708,0.07205232255,0.971795883,1.049051146,1.079244258,1.113054038,1.140930229,1.208200713
160202000,2020-12-25,,nowcast,1.104044342,1.102181098,0.06984318496,0.9842396999,1.059247449,1.087875961,1.120049716,1.146896176,1.212307503
160202000,2020-12-26,,nowcast,1.11165234,1.110479208,0.06841740634,0.9965700157,1.06834349,1.095989392,1.127523133,1.153441419,1.219714123
160202000,2020-12-27,,nowcast,1.118753208,1.118559443,0.06760978152,1.009044665,1.076790024,1.103427657,1.134251948,1.160189569,1.226751331
160202000,2020-12-28,,nowcast,1.125167947,1.12633742,0.06727864798,1.019048912,1.08453193,1.110089645,1.140495331,1.167419763,1.235925059
160202000,2020-12-29,,nowcast,1.131675587,1.133732934,0.06732776122,1.029141585,1.091689142,1.116294725,1.147142773,1.174292062,1.244252072
160202000,2020-12-30,,nowcast,1.13738821,1.140668646,0.06770325711,1.037874944,1.097747128,1.12221942,1.153254968,1.179436274,1.255196011
160202000,2020-12-31,,nowcast,1.142735302,1.147068072,0.06837631129,1.044080468,1.102751498,1.127998406,1.159199076,1.185714107,1.266403677
160202000,2021-01-01,,nowcast,1.148317488,1.152853576,0.06932457681,1.050361154,1.107265558,1.13205237,1.163973104,1.192243072,1.27572982
160202000,2021-01-02,,nowcast,1.152677396,1.157944848,0.07051763286,1.054281578,1.110634835,1.136468707,1.168218884,1.198132799,1.283290549
160202000,2021-01-03,,nowcast,1.155745006,1.162258105,0.07190563061,1.057305171,1.112544786,1.139640122,1.172781413,1.203314868,1.292153871
160202000,2021-01-04,,nowcast,1.158505305,1.165706061,0.07341228827,1.059615635,1.114680144,1.141228813,1.176039484,1.208551002,1.297416729
160202000,2021-01-05,,nowcast,1.160158066,1.168198736,0.07493710752,1.061022645,1.115657782,1.142191132,1.178716727,1.212289295,1.303504193
160202000,2021-01-06,,nowcast,1.161278746,1.169645144,0.07636906278,1.060644545,1.115508865,1.142414116,1.180072228,1.215641327,1.306600828
160202000,2021-01-07,,nowcast,1.161139322,1.169955837,0.07760686596,1.060517975,1.114005439,1.141394954,1.180683354,1.217245848,1.308299751
160202000,2021-01-08,,nowcast,1.160213831,1.16904612,0.07857671193,1.059266756,1.112150497,1.139810033,1.180359406,1.216144465,1.311332846
160202000,2021-01-09,,nowcast,1.157612576,1.166839642,0.07923992776,1.056505324,1.108849053,1.137558049,1.178332504,1.214282005,1.31160332
160202000,2021-01-10,,nowcast,1.153613348,1.163272111,0.07958773541,1.05285229,1.105016602,1.133913296,1.175151752,1.211632312,1.30797452
160202000,2021-01-11,,nowcast,1.148442621,1.158295006,0.07962589462,1.048147633,1.099546779,1.128951451,1.169988668,1.206729655,1.304224278
160202000,2021-01-12,,nowcast,1.141594887,1.151879276,0.0793566932,1.042195855,1.093178156,1.122622526,1.162705405,1.199361641,1.296505986
160202000,2021-01-13,,nowcast,1.134119069,1.144019039,0.07876721895,1.036061668,1.086305937,1.115541466,1.15433004,1.190877613,1.286494189
160202000,2021-01-14,,nowcast,1.12461164,1.134735176,0.0778293546,1.029021604,1.078154575,1.106085056,1.144198516,1.180049658,1.277517872
160202000,2021-01-15,,nowcast,1.114013671,1.12407851,0.07651061851,1.020121633,1.069524292,1.096230957,1.132019772,1.167791949,1.262199457
160202000,2021-01-16,,nowcast,1.101887187,1.112132058,0.07479085985,1.011406634,1.059814129,1.085067803,1.119502194,1.153833054,1.246392496
160202000,2021-01-17,,nowcast,1.088902964,1.099011857,0.07268005491,1.000582463,1.049061062,1.073298134,1.105615689,1.138423759,1.22973647
160202000,2021-01-18,,nowcast,1.074835396,1.084865902,0.0702337043,0.9877817246,1.037907903,1.060867957,1.091234506,1.122034675,1.213042612
160202000,2021-01-19,,nowcast,1.061285367,1.069870977,0.06756148504,0.9757687266,1.025728305,1.047290418,1.076555565,1.104191506,1.191987192
160202000,2021-01-20,,nowcast,1.04679832,1.05422752,0.0648245767,0.9627461126,1.013411907,1.033477523,1.061172597,1.087002468,1.170305536
160202000,2021-01-21,,nowcast,1.032283092,1.038153024,0.0622209962,0.9474559508,1.000192958,1.019932589,1.045320895,1.070460218,1.146080567
160202000,2021-01-22,,nowcast,1.018120257,1.021874719,0.05996287068,0.9303109636,0.9853937974,1.006451832,1.030577504,1.054396312,1.12437839
160202000,2021-01-23,,nowcast,1.004324799,1.005622227,0.05824915052,0.9141230581,0.9716027468,0.9918045024,1.016303838,1.038092388,1.101993951
160202000,2021-01-24,,nowcast,0.9903482107,0.9896206638,0.05723449621,0.8948371569,0.9563741749,0.9776075938,1.002372746,1.022938031,1.079709379
160202000,2021-01-25,,nowcast,0.976755045,0.9740844694,0.05699782137,0.8750906853,0.9410365325,0.9633145851,0.9890441516,1.009930706,1.061371562
160202000,2021-01-26,,nowcast,0.9634591151,0.9592121525,0.0575214053,0.8582307737,0.9257001088,0.9497761256,0.9760010833,0.9966170618,1.044773852
160202000,2021-01-27,,nowcast,0.9504354093,0.9451821805,0.05869243391,0.8406801132,0.9106183468,0.9363363561,0.9640731994,0.9848164472,1.029755077
160202000,2021-01-28,,nowcast,0.9380251068,0.932150186,0.0603280138,0.824819976,0.8966436123,0.9234486386,0.9525528594,0.9739851538,1.017933272
160202000,2021-01-29,,nowcast,0.9266166408,0.9202475563,0.06221218641,0.8097852125,0.8832821775,0.9116682747,0.9416652044,0.9639708742,1.008616288
160202000,2021-01-30,,nowcast,0.9156784014,0.9095812926,0.06413078711,0.7949668238,0.8717848577,0.8999205561,0.9320450453,0.9550821894,1.001520921
160202000,2021-01-31,,nowcast,0.9065211473,0.9002348767,0.06589599745,0.7819320655,0.8617231273,0.8906894682,0.9238027997,0.9469121895,0.9944489411
160202000,2021-02-01,,nowcast,0.8993748901,0.8922697968,0.06735920789,0.7710298128,0.8526570412,0.8818392551,0.9163011416,0.94039634,0.9883918202
160202000,2021-02-02,,nowcast,0.8931514752,0.8857273911,0.06841455085,0.7632779038,0.845373042,0.8749524271,0.9097764465,0.9347973438,0.9834065173
160202000,2021-02-03,,nowcast,0.8877503403,0.8806307286,0.06899703862,0.7559556298,0.8398735883,0.8698841126,0.9044963708,0.9299281709,0.9793784229
160202000,2021-02-04,,nowcast,0.8834473536,0.8769863129,0.06907952982,0.7548676,0.8354096359,0.8666177494,0.9009129656,0.9264659478,0.9768149879
160202000,2021-02-05,,nowcast,0.8810740262,0.8747854406,0.06867122392,0.7530278192,0.8335252657,0.8639651185,0.8981045,0.9236021849,0.9738719773
160202000,2021-02-06,,nowcast,0.8799298962,0.8740050873,0.06781721265,0.7534397758,0.8331634589,0.8630066095,0.897024271,0.9219664647,0.9732604065
160202000,2021-02-07,,nowcast,0.8801640024,0.8746082982,0.06659606598,0.7571460558,0.8338320785,0.8637628284,0.8964028752,0.9215756773,0.9728708564
160202000,2021-02-08,,nowcast,0.8817339937,0.8765442379,0.06511286526,0.7614689451,0.8368538043,0.8659308154,0.8978714555,0.9219671694,0.9732853808
160202000,2021-02-09,,nowcast,0.8849380977,0.8797482218,0.0634880756,0.7671105896,0.840370751,0.8686904624,0.8997454358,0.9241436862,0.9749155362
160202000,2021-02-10,,nowcast,0.8886620583,0.884142109,0.0618452596,0.7758162667,0.8462649361,0.8735997119,0.9032906943,0.9269020311,0.977002115
160202000,2021-02-11,,nowcast,0.8935127273,0.8896353285,0.06030063073,0.7850653627,0.8526912275,0.8788426923,0.9074939961,0.9310843023,0.9808795579
160202000,2021-02-12,,nowcast,0.8991109657,0.8961265971,0.05895529429,0.7969488976,0.8599929313,0.8848711351,0.9132511311,0.936054075,0.9843626693
160202000,2021-02-13,,nowcast,0.9054661951,0.9035061751,0.05788929761,0.8057482359,0.8684365562,0.892121604,0.9194862433,0.941862939,0.990553687
160202000,2021-02-14,,nowcast,0.9131660923,0.9116583733,0.05715744553,0.8162563758,0.877126389,0.8999710281,0.9268896901,0.9484013306,0.9983939227
160202000,2021-02-15,,nowcast,0.9220503487,0.9204639957,0.05678892379,0.8262122859,0.8860789169,0.9081260862,0.9346174915,0.9563746743,1.006851602
160202000,2021-02-16,,nowcast,0.9306727562,0.9298024478,0.05679197785,0.8374739115,0.8951121191,0.9171699039,0.943110185,0.9647964164,1.017344761
160202000,2021-02-17,,nowcast,0.9392097912,0.9395533468,0.05716038598,0.8479757484,0.9048836917,0.9263367203,0.951414374,0.9732845669,1.030594895
160202000,2021-02-18,,nowcast,0.9479169719,0.9495976237,0.05787567562,0.8595027331,0.9140046957,0.9354804332,0.960383154,0.9818881324,1.045357165
160202000,2021-02-19,,nowcast,0.9565910792,0.9598182707,0.05890256136,0.8703680755,0.9236260706,0.9448766242,0.9696749662,0.9914275579,1.060111223
160202000,2021-02-20,,nowcast,0.9660838404,0.9701009982,0.06018177733,0.8801861411,0.9329342196,0.9539444322,0.979313004,1.001481118,1.074327311
160202000,2021-02-21,,nowcast,0.9751168608,0.9803350828,0.06162758112,0.8896453823,0.9417859283,0.9629436875,0.9884086069,1.011839856,1.088619294
160202000,2021-02-22,,nowcast,0.984014472,0.9904145982,0.06313440143,0.900859817,0.9505750315,0.9715345416,0.9978489896,1.022052046,1.10366219
160202000,2021-02-23,,nowcast,0.9928046163,1.000240079,0.06459155753,0.9099686445,0.9590533456,0.9796203742,1.007066899,1.032874578,1.117098949
160202000,2021-02-24,,nowcast,1.000875344,1.009720525,0.06590097539,0.9189669881,0.9672243926,0.9879694667,1.015811948,1.042602352,1.128442046
160202000,2021-02-25,,nowcast,1.009315196,1.018775538,0.06699226066,0.9270471599,0.9752773196,0.9958742059,1.024724256,1.052649965,1.141537118
160202000,2021-02-26,,nowcast,1.017551589,1.027337307,0.06783121659,0.9359155988,0.9823920105,1.003939267,1.032920919,1.062283251,1.152068557
160202000,2021-02-27,,nowcast,1.025652482,1.035352146,0.06841963546,0.9430106968,0.9898955393,1.011247876,1.040525545,1.070018176,1.163750111
160202000,2021-02-28,,nowcast,1.03343382,1.042781353,0.0687855718,0.9498289147,0.9967394596,1.018082627,1.048783388,1.078366382,1.173017326
160202000,2021-03-01,,nowcast,1.04063953,1.049601343,0.06896616079,0.9560490861,1.003465392,1.024669979,1.056787113,1.085679274,1.17772633
160202000,2021-03-02,,nowcast,1.046839164,1.055803199,0.06898972003,0.961322707,1.009173252,1.031254756,1.063972386,1.09275066,1.182124062
160202000,2021-03-03,,nowcast,1.053025296,1.06139194,0.06886668451,0.9676709079,1.014744299,1.037360074,1.069790522,1.098512502,1.187473917
160202000,2021-03-04,,nowcast,1.059298245,1.066385704,0.06859543835,0.9707497693,1.019994262,1.043511707,1.075519934,1.104220351,1.190451268
160202000,2021-03-05,,nowcast,1.064315286,1.070814827,0.06817992613,0.9743435167,1.024451559,1.048361785,1.080528438,1.108344817,1.192492045
160202000,2021-03-06,,nowcast,1.068706633,1.074720531,0.06764758445,0.9773862859,1.029065351,1.05309129,1.085055141,1.112672161,1.195359383
160202000,2021-03-07,,nowcast,1.072580033,1.078152937,0.0670553793,0.980642962,1.032577775,1.057266687,1.088927021,1.116174703,1.195719829
160202000,2021-03-08,,nowcast,1.076508977,1.081168343,0.06647937761,0.9840399945,1.036421277,1.0606461,1.092712973,1.12057117,1.198630616
160202000,2021-03-09,,nowcast,1.079604103,1.083826109,0.06599378295,0.9866655525,1.039969464,1.06469994,1.095843184,1.123068315,1.198903955
160202000,2021-03-10,,nowcast,1.083045639,1.086185729,0.06565163683,0.9886370627,1.04318411,1.067278714,1.097999563,1.125321817,1.198516888
160202000,2021-03-11,,nowcast,1.084891359,1.088304633,0.06547783812,0.9903559595,1.04580336,1.069825528,1.100534056,1.127723983,1.199590021
160202000,2021-03-12,,nowcast,1.087306375,1.090236954,0.06547736464,0.9920790608,1.048015907,1.072260003,1.102647658,1.129586517,1.200592329
160202000,2021-03-13,,nowcast,1.089650537,1.092033096,0.06565268783,0.9918335629,1.050713322,1.074264219,1.104790997,1.131663242,1.202170305
160202000,2021-03-14,,nowcast,1.091895576,1.093739677,0.06601971756,0.9913046113,1.052267733,1.076756998,1.106877984,1.133949632,1.204251833
160202000,2021-03-15,,nowcast,1.094134474,1.095399399,0.06661375936,0.9900578028,1.053624853,1.078398248,1.109223463,1.136305218,1.206213693
160202000,2021-03-16,,nowcast,1.095936264,1.097050639,0.06748407623,0.9897929285,1.054630459,1.080149426,1.111737946,1.13913987,1.207267881
160202000,2021-03-17,,nowcast,1.097240338,1.098726866,0.06868275038,0.9890333114,1.055181741,1.080887701,1.114377578,1.142651656,1.21076643
160202000,2021-03-18,,nowcast,1.098882163,1.10045618,0.07025626016,0.9878609784,1.055552724,1.082499518,1.117228853,1.145442171,1.214121579
160202000,2021-03-19,,nowcast,1.101409821,1.102261279,0.07224561718,0.9870467117,1.054939069,1.084087321,1.119789446,1.148541712,1.221127214
160202000,2021-03-20,,nowcast,1.103558276,1.104159955,0.07469524678,0.9844603871,1.054616991,1.085585859,1.121210138,1.15173888,1.226997769
160202000,2021-03-21,,nowcast,1.105338505,1.106165982,0.07766534462,0.9803278665,1.055712897,1.087409304,1.123736847,1.156583471,1.235257966
160202000,2021-03-22,,nowcast,1.107386725,1.108290083,0.08124003004,0.9773001339,1.055819059,1.088460389,1.127401863,1.161123042,1.242941167
160202000,2021-03-23,,nowcast,1.10897404,1.110540669,0.08552543865,0.9711115928,1.054935087,1.089419584,1.130786548,1.166540489,1.250761792
160202000,2021-03-24,,nowcast,1.111324979,1.112924188,0.09063688445,0.9658927476,1.053686285,1.09048884,1.133189704,1.172585058,1.261169857
160202000,2021-03-25,,nowcast,1.113425232,1.115445098,0.09667956102,0.959893072,1.052393427,1.091469075,1.136736182,1.17857055,1.274574876
160202000,2021-03-26,,nowcast,1.114943803,1.118105665,0.1037300118,0.9507205777,1.051168819,1.091925665,1.140468211,1.184612413,1.288682801
160202000,2021-03-27,,nowcast,1.116700039,1.120905805,0.1118246457,0.9410256017,1.049042906,1.092861798,1.144623327,1.191999492,1.305508153
160202000,2021-03-28,,forecast,1.119229241,1.123843131,0.120958182,0.9297818683,1.047118397,1.091680962,1.148742431,1.199683247,1.325319138
160202000,2021-03-29,,forecast,1.12059526,1.126913277,0.1310912769,0.9204684626,1.043587739,1.092493708,1.152650544,1.205684135,1.347382941
160202000,2021-03-30,,forecast,1.122541797,1.130110441,0.1421640605,0.9074726765,1.040008068,1.092609949,1.156134742,1.214886257,1.371296279
160202000,2021-03-31,,forecast,1.123373997,1.133428082,0.1541112076,0.8939496996,1.03601881,1.092722448,1.159227247,1.224722752,1.398884202
160202000,2021-04-01,,forecast,1.125098586,1.136859661,0.1668745423,0.8806846794,1.031752884,1.091326167,1.16261153,1.232228861,1.425081099
160202000,2021-04-02,,forecast,1.126730255,1.140399359,0.1804107633,0.8678204797,1.027492316,1.089027951,1.16704038,1.240623535,1.453685681
160202000,2021-04-03,,forecast,1.127455027,1.144042629,0.1946938274,0.8527919766,1.023697384,1.08726448,1.171076727,1.248707951,1.48358502
160202000,2021-04-04,,forecast,1.128434066,1.14778648,0.2097129383,0.8405739008,1.019689037,1.086194307,1.17369312,1.256145995,1.517321644
160202000,2021-04-05,,forecast,1.129762102,1.151629369,0.2254678649,0.8239048401,1.015305003,1.085456579,1.177712647,1.265367627,1.542184811
160202000,2021-04-06,,forecast,1.130387919,1.155570736,0.241963748,0.8097176291,1.010200079,1.083091684,1.18026073,1.272935681,1.570785024
160202000,2021-04-07,,forecast,1.130565878,1.159610376,0.2592075172,0.7961173175,1.005461658,1.08206215,1.183512395,1.281628369,1.604681985
160202000,2021-04-08,,forecast,1.13184455,1.163747907,0.2772070547,0.7811801282,1.000400578,1.081193301,1.186332602,1.289035706,1.638456753
