"","date","confirm","region"
"8012",2021-12-30,0,"143200000"
"8013",2021-12-31,0,"143200000"
"8014",2022-01-01,1,"143200000"
"8015",2022-01-02,0,"143200000"
"8016",2022-01-03,1,"143200000"
"8017",2022-01-04,2,"143200000"
"8018",2022-01-05,0,"143200000"
"8019",2022-01-06,0,"143200000"
"8020",2022-01-07,6,"143200000"
"8021",2022-01-08,19,"143200000"
"8022",2022-01-09,8,"143200000"
"8023",2022-01-10,33,"143200000"
"8024",2022-01-11,15,"143200000"
"8025",2022-01-12,2,"143200000"
"8026",2022-01-13,44,"143200000"
"8027",2022-01-14,39,"143200000"
"8028",2022-01-15,96,"143200000"
"8029",2022-01-16,164,"143200000"
"8030",2022-01-17,174,"143200000"
"8031",2022-01-18,57,"143200000"
"8032",2022-01-19,40,"143200000"
"8033",2022-01-20,77,"143200000"
"8034",2022-01-21,137,"143200000"
"8035",2022-01-22,100,"143200000"
"8036",2022-01-23,54,"143200000"
"8037",2022-01-24,160,"143200000"
"8038",2022-01-25,39,"143200000"
"8039",2022-01-26,84,"143200000"
"8040",2022-01-27,83,"143200000"
"8041",2022-01-28,57,"143200000"
"8042",2022-01-29,50,"143200000"
"8043",2022-01-30,67,"143200000"
"8044",2022-01-31,66,"143200000"
"8045",2022-02-01,26,"143200000"
"8046",2022-02-02,15,"143200000"
"8047",2022-02-03,64,"143200000"
"8048",2022-02-04,19,"143200000"
"8049",2022-02-05,40,"143200000"
"8050",2022-02-06,23,"143200000"
"8051",2022-02-07,23,"143200000"
"8052",2022-02-08,7,"143200000"
"8053",2022-02-09,9,"143200000"
"8054",2022-02-10,1,"143200000"
"8055",2022-02-11,27,"143200000"
"8056",2022-02-12,20,"143200000"
"8057",2022-02-13,13,"143200000"
"8058",2022-02-14,3,"143200000"
"8059",2022-02-15,3,"143200000"
"8060",2022-02-16,6,"143200000"
"8061",2022-02-17,1,"143200000"
"8062",2022-02-18,5,"143200000"
"8063",2022-02-19,1,"143200000"
"8064",2022-02-20,10,"143200000"
"8065",2021-11-01,66,"144400000"
"8066",2021-11-02,69,"144400000"
"8067",2021-11-03,0,"144400000"
"8068",2021-11-04,31,"144400000"
"8069",2021-11-05,8,"144400000"
"8070",2021-11-06,30,"144400000"
"8071",2021-11-07,53,"144400000"
"8072",2021-11-08,22,"144400000"
"8073",2021-11-09,51,"144400000"
"8074",2021-11-10,66,"144400000"
"8075",2021-11-11,0,"144400000"
"8076",2021-11-12,18,"144400000"
"8077",2021-11-13,39,"144400000"
"8078",2021-11-14,46,"144400000"
"8079",2021-11-15,23,"144400000"
"8080",2021-11-16,6,"144400000"
"8081",2021-11-17,9,"144400000"
"8082",2021-11-18,0,"144400000"
"8083",2021-11-19,9,"144400000"
"8084",2021-11-20,8,"144400000"
"8085",2021-11-21,0,"144400000"
"8086",2021-11-22,7,"144400000"
"8087",2021-11-23,1,"144400000"
"8088",2021-11-24,1,"144400000"
"8089",2021-11-25,1,"144400000"
"8090",2021-11-26,5,"144400000"
"8091",2021-11-27,4,"144400000"
"8092",2021-11-28,0,"144400000"
"8093",2021-11-29,0,"144400000"
"8094",2021-11-30,1,"144400000"
"8095",2021-12-01,0,"144400000"
"8096",2021-12-02,2,"144400000"
"8097",2021-12-03,0,"144400000"
"8098",2021-12-04,0,"144400000"
"8099",2021-12-05,1,"144400000"
"8100",2021-12-06,0,"144400000"
"8101",2021-12-07,3,"144400000"
"8102",2021-12-08,0,"144400000"
"8103",2021-12-09,0,"144400000"
"8104",2021-12-10,2,"144400000"
"8105",2021-12-11,1,"144400000"
"8106",2021-12-12,1,"144400000"
"8107",2021-12-13,2,"144400000"
"8108",2021-12-14,0,"144400000"
"8109",2021-12-15,0,"144400000"
"8110",2021-12-16,3,"144400000"
"8111",2021-12-17,0,"144400000"
"8112",2021-12-18,1,"144400000"
"8113",2021-12-19,1,"144400000"
"8114",2021-12-20,0,"144400000"
"8115",2021-12-21,0,"144400000"
"8116",2021-12-22,0,"144400000"
"8117",2021-12-23,1,"144400000"
"8118",2021-12-24,0,"144400000"
"8119",2021-12-25,0,"144400000"
"8120",2021-12-26,0,"144400000"
"8121",2021-12-27,0,"144400000"
"8122",2021-12-28,0,"144400000"
"8123",2021-12-29,0,"144400000"
"8124",2021-12-30,1,"144400000"
"8125",2021-12-31,0,"144400000"
"8126",2022-01-01,0,"144400000"
"8127",2022-01-02,0,"144400000"
"8128",2022-01-03,0,"144400000"
"8129",2022-01-04,1,"144400000"
"8130",2022-01-05,1,"144400000"
"8131",2022-01-06,1,"144400000"
"8132",2022-01-07,2,"144400000"
"8133",2022-01-08,14,"144400000"
"8134",2022-01-09,8,"144400000"
"8135",2022-01-10,2,"144400000"
"8136",2022-01-11,28,"144400000"
"8137",2022-01-12,28,"144400000"
"8138",2022-01-13,31,"144400000"
"8139",2022-01-14,3,"144400000"
"8140",2022-01-15,79,"144400000"
"8141",2022-01-16,5,"144400000"
"8142",2022-01-17,152,"144400000"
"8143",2022-01-18,24,"144400000"
"8144",2022-01-19,2,"144400000"
"8145",2022-01-20,71,"144400000"
"8146",2022-01-21,83,"144400000"
"8147",2022-01-22,119,"144400000"
"8148",2022-01-23,124,"144400000"
"8149",2022-01-24,96,"144400000"
"8150",2022-01-25,253,"144400000"
"8151",2022-01-26,89,"144400000"
"8152",2022-01-27,40,"144400000"
"8153",2022-01-28,2,"144400000"
"8154",2022-01-29,140,"144400000"
"8155",2022-01-30,206,"144400000"
"8156",2022-01-31,42,"144400000"
"8157",2022-02-01,214,"144400000"
"8158",2022-02-02,79,"144400000"
"8159",2022-02-03,102,"144400000"
"8160",2022-02-04,14,"144400000"
"8161",2022-02-05,77,"144400000"
"8162",2022-02-06,18,"144400000"
"8163",2022-02-07,54,"144400000"
"8164",2022-02-08,14,"144400000"
"8165",2022-02-09,0,"144400000"
"8166",2022-02-10,12,"144400000"
"8167",2022-02-11,13,"144400000"
"8168",2022-02-12,27,"144400000"
"8169",2022-02-13,6,"144400000"
"8170",2022-02-14,31,"144400000"
"8171",2022-02-15,12,"144400000"
"8172",2022-02-16,1,"144400000"
"8173",2022-02-17,9,"144400000"
"8174",2022-02-18,14,"144400000"
"8175",2022-02-19,6,"144400000"
"8176",2022-02-20,2,"144400000"
"8177",2021-11-01,55,"148100000"
"8178",2021-11-02,48,"148100000"
"8179",2021-11-03,1,"148100000"
"8180",2021-11-04,37,"148100000"
"8181",2021-11-05,43,"148100000"
"8182",2021-11-06,28,"148100000"
"8183",2021-11-07,49,"148100000"
"8184",2021-11-08,52,"148100000"
"8185",2021-11-09,13,"148100000"
"8186",2021-11-10,12,"148100000"
"8187",2021-11-11,0,"148100000"
"8188",2021-11-12,22,"148100000"
"8189",2021-11-13,6,"148100000"
"8190",2021-11-14,39,"148100000"
"8191",2021-11-15,18,"148100000"
"8192",2021-11-16,22,"148100000"
"8193",2021-11-17,35,"148100000"
"8194",2021-11-18,32,"148100000"
"8195",2021-11-19,10,"148100000"
"8196",2021-11-20,6,"148100000"
"8197",2021-11-21,30,"148100000"
"8198",2021-11-22,3,"148100000"
"8199",2021-11-23,3,"148100000"
"8200",2021-11-24,3,"148100000"
"8201",2021-11-25,0,"148100000"
"8202",2021-11-26,2,"148100000"
"8203",2021-11-27,0,"148100000"
"8204",2021-11-28,2,"148100000"
"8205",2021-11-29,1,"148100000"
"8206",2021-11-30,2,"148100000"
"8207",2021-12-01,1,"148100000"
"8208",2021-12-02,1,"148100000"
"8209",2021-12-03,1,"148100000"
"8210",2021-12-04,1,"148100000"
"8211",2021-12-05,0,"148100000"
"8212",2021-12-06,2,"148100000"
"8213",2021-12-07,1,"148100000"
"8214",2021-12-08,0,"148100000"
"8215",2021-12-09,0,"148100000"
"8216",2021-12-10,1,"148100000"
"8217",2021-12-11,2,"148100000"
"8218",2021-12-12,2,"148100000"
"8219",2021-12-13,1,"148100000"
"8220",2021-12-14,0,"148100000"
"8221",2021-12-15,0,"148100000"
"8222",2021-12-16,0,"148100000"
"8223",2021-12-17,1,"148100000"
"8224",2021-12-18,0,"148100000"
"8225",2021-12-19,0,"148100000"
"8226",2021-12-20,2,"148100000"
"8227",2021-12-21,3,"148100000"
"8228",2021-12-22,1,"148100000"
"8229",2021-12-23,4,"148100000"
"8230",2021-12-24,1,"148100000"
"8231",2021-12-25,5,"148100000"
"8232",2021-12-26,4,"148100000"
"8233",2021-12-27,0,"148100000"
"8234",2021-12-28,0,"148100000"
"8235",2021-12-29,6,"148100000"
"8236",2021-12-30,1,"148100000"
"8237",2021-12-31,0,"148100000"
"8238",2022-01-01,0,"148100000"
"8239",2022-01-02,3,"148100000"
"8240",2022-01-03,1,"148100000"
"8241",2022-01-04,0,"148100000"
"8242",2022-01-05,0,"148100000"
"8243",2022-01-06,1,"148100000"
"8244",2022-01-07,5,"148100000"
"8245",2022-01-08,16,"148100000"
"8246",2022-01-09,2,"148100000"
"8247",2022-01-10,5,"148100000"
"8248",2022-01-11,4,"148100000"
"8249",2022-01-12,0,"148100000"
"8250",2022-01-13,4,"148100000"
"8251",2022-01-14,4,"148100000"
"8252",2022-01-15,37,"148100000"
"8253",2022-01-16,26,"148100000"
"8254",2022-01-17,32,"148100000"
"8255",2022-01-18,44,"148100000"
"8256",2022-01-19,2,"148100000"
"8257",2022-01-20,30,"148100000"
"8258",2022-01-21,82,"148100000"
"8259",2022-01-22,58,"148100000"
"8260",2022-01-23,43,"148100000"
"8261",2022-01-24,116,"148100000"
"8262",2022-01-25,6,"148100000"
"8263",2022-01-26,4,"148100000"
"8264",2022-01-27,81,"148100000"
"8265",2022-01-28,63,"148100000"
"8266",2022-01-29,61,"148100000"
"8267",2022-01-30,36,"148100000"
"8268",2022-01-31,59,"148100000"
"8269",2022-02-01,11,"148100000"
"8270",2022-02-02,0,"148100000"
"8271",2022-02-03,65,"148100000"
"8272",2022-02-04,7,"148100000"
"8273",2022-02-05,14,"148100000"
"8274",2022-02-06,54,"148100000"
"8275",2022-02-07,16,"148100000"
"8276",2022-02-08,19,"148100000"
"8277",2022-02-09,1,"148100000"
"8278",2022-02-10,5,"148100000"
"8279",2022-02-11,47,"148100000"
"8280",2022-02-12,18,"148100000"
"8281",2022-02-13,8,"148100000"
"8282",2022-02-14,6,"148100000"
"8283",2022-02-15,8,"148100000"
"8284",2022-02-16,0,"148100000"
"8285",2022-02-17,0,"148100000"
"8286",2022-02-18,3,"148100000"
"8287",2022-02-19,13,"148100000"
"8288",2022-02-20,2,"148100000"
"8289",2021-11-01,34,"150000000"
"8290",2021-11-02,26,"150000000"
"8291",2021-11-03,36,"150000000"
"8292",2021-11-04,12,"150000000"
"8293",2021-11-05,31,"150000000"
"8294",2021-11-06,52,"150000000"
"8295",2021-11-07,38,"150000000"
"8296",2021-11-08,17,"150000000"
"8297",2021-11-09,33,"150000000"
"8298",2021-11-10,47,"150000000"
"8299",2021-11-11,26,"150000000"
"8300",2021-11-12,22,"150000000"
"8301",2021-11-13,32,"150000000"
"8302",2021-11-14,29,"150000000"
"8303",2021-11-15,15,"150000000"
"8304",2021-11-16,9,"150000000"
"8305",2021-11-17,26,"150000000"
"8306",2021-11-18,14,"150000000"
"8307",2021-11-19,17,"150000000"
"8308",2021-11-20,19,"150000000"
"8309",2021-11-21,47,"150000000"
"8310",2021-11-22,12,"150000000"
"8311",2021-11-23,1,"150000000"
"8312",2021-11-24,8,"150000000"
"8313",2021-11-25,20,"150000000"
"8314",2021-11-26,15,"150000000"
"8315",2021-11-27,8,"150000000"
"8316",2021-11-28,7,"150000000"
"8317",2021-11-29,7,"150000000"
"8318",2021-11-30,6,"150000000"
"8319",2021-12-01,9,"150000000"
"8320",2021-12-02,14,"150000000"
"8321",2021-12-03,3,"150000000"
"8322",2021-12-04,13,"150000000"
"8323",2021-12-05,10,"150000000"
"8324",2021-12-06,5,"150000000"
"8325",2021-12-07,3,"150000000"
"8326",2021-12-08,7,"150000000"
"8327",2021-12-09,7,"150000000"
"8328",2021-12-10,5,"150000000"
"8329",2021-12-11,6,"150000000"
"8330",2021-12-12,9,"150000000"
"8331",2021-12-13,8,"150000000"
"8332",2021-12-14,5,"150000000"
"8333",2021-12-15,4,"150000000"
"8334",2021-12-16,3,"150000000"
"8335",2021-12-17,4,"150000000"
"8336",2021-12-18,4,"150000000"
"8337",2021-12-19,0,"150000000"
"8338",2021-12-20,2,"150000000"
"8339",2021-12-21,1,"150000000"
"8340",2021-12-22,2,"150000000"
"8341",2021-12-23,2,"150000000"
"8342",2021-12-24,2,"150000000"
"8343",2021-12-25,7,"150000000"
"8344",2021-12-26,1,"150000000"
"8345",2021-12-27,1,"150000000"
"8346",2021-12-28,0,"150000000"
"8347",2021-12-29,4,"150000000"
"8348",2021-12-30,7,"150000000"
"8349",2021-12-31,7,"150000000"
"8350",2022-01-01,5,"150000000"
"8351",2022-01-02,12,"150000000"
"8352",2022-01-03,14,"150000000"
"8353",2022-01-04,8,"150000000"
"8354",2022-01-05,10,"150000000"
"8355",2022-01-06,15,"150000000"
"8356",2022-01-07,24,"150000000"
"8357",2022-01-08,30,"150000000"
"8358",2022-01-09,61,"150000000"
"8359",2022-01-10,82,"150000000"
"8360",2022-01-11,102,"150000000"
"8361",2022-01-12,46,"150000000"
"8362",2022-01-13,104,"150000000"
"8363",2022-01-14,115,"150000000"
"8364",2022-01-15,123,"150000000"
"8365",2022-01-16,173,"150000000"
"8366",2022-01-17,217,"150000000"
"8367",2022-01-18,128,"150000000"
"8368",2022-01-19,254,"150000000"
"8369",2022-01-20,292,"150000000"
"8370",2022-01-21,337,"150000000"
"8371",2022-01-22,353,"150000000"
"8372",2022-01-23,337,"150000000"
"8373",2022-01-24,219,"150000000"
"8374",2022-01-25,316,"150000000"
"8375",2022-01-26,199,"150000000"
"8376",2022-01-27,215,"150000000"
"8377",2022-01-28,358,"150000000"
"8378",2022-01-29,207,"150000000"
"8379",2022-01-30,304,"150000000"
"8380",2022-01-31,94,"150000000"
"8381",2022-02-01,131,"150000000"
"8382",2022-02-02,96,"150000000"
"8383",2022-02-03,90,"150000000"
"8384",2022-02-04,95,"150000000"
"8385",2022-02-05,111,"150000000"
"8386",2022-02-06,60,"150000000"
"8387",2022-02-07,85,"150000000"
"8388",2022-02-08,46,"150000000"
"8389",2022-02-09,53,"150000000"
"8390",2022-02-10,58,"150000000"
"8391",2022-02-11,32,"150000000"
"8392",2022-02-12,48,"150000000"
"8393",2022-02-13,42,"150000000"
"8394",2022-02-14,32,"150000000"
"8395",2022-02-15,28,"150000000"
"8396",2022-02-16,15,"150000000"
"8397",2022-02-17,18,"150000000"
"8398",2022-02-18,14,"150000000"
"8399",2022-02-19,10,"150000000"
"8400",2022-02-20,19,"150000000"
"8401",2021-11-01,16,"150700000"
"8402",2021-11-02,3,"150700000"
"8403",2021-11-03,9,"150700000"
"8404",2021-11-04,4,"150700000"
"8405",2021-11-05,13,"150700000"
"8406",2021-11-06,12,"150700000"
"8407",2021-11-07,11,"150700000"
"8408",2021-11-08,3,"150700000"
"8409",2021-11-09,14,"150700000"
"8410",2021-11-10,23,"150700000"
"8411",2021-11-11,8,"150700000"
"8412",2021-11-12,6,"150700000"
"8413",2021-11-13,4,"150700000"
"8414",2021-11-14,11,"150700000"
"8415",2021-11-15,1,"150700000"
"8416",2021-11-16,2,"150700000"
"8417",2021-11-17,5,"150700000"
"8418",2021-11-18,0,"150700000"
"8419",2021-11-19,5,"150700000"
"8420",2021-11-20,6,"150700000"
"8421",2021-11-21,1,"150700000"
"8422",2021-11-22,1,"150700000"
"8423",2021-11-23,0,"150700000"
"8424",2021-11-24,3,"150700000"
"8425",2021-11-25,7,"150700000"
"8426",2021-11-26,4,"150700000"
"8427",2021-11-27,0,"150700000"
"8428",2021-11-28,1,"150700000"
"8429",2021-11-29,3,"150700000"
"8430",2021-11-30,0,"150700000"
"8431",2021-12-01,2,"150700000"
"8432",2021-12-02,1,"150700000"
"8433",2021-12-03,0,"150700000"
"8434",2021-12-04,1,"150700000"
"8435",2021-12-05,2,"150700000"
"8436",2021-12-06,1,"150700000"
"8437",2021-12-07,2,"150700000"
"8438",2021-12-08,0,"150700000"
"8439",2021-12-09,0,"150700000"
"8440",2021-12-10,1,"150700000"
"8441",2021-12-11,1,"150700000"
"8442",2021-12-12,2,"150700000"
"8443",2021-12-13,1,"150700000"
"8444",2021-12-14,0,"150700000"
"8445",2021-12-15,1,"150700000"
"8446",2021-12-16,0,"150700000"
"8447",2021-12-17,1,"150700000"
"8448",2021-12-18,0,"150700000"
"8449",2021-12-19,0,"150700000"
"8450",2021-12-20,0,"150700000"
"8451",2021-12-21,0,"150700000"
"8452",2021-12-22,1,"150700000"
"8453",2021-12-23,0,"150700000"
"8454",2021-12-24,0,"150700000"
"8455",2021-12-25,2,"150700000"
"8456",2021-12-26,0,"150700000"
"8457",2021-12-27,0,"150700000"
"8458",2021-12-28,0,"150700000"
"8459",2021-12-29,1,"150700000"
"8460",2021-12-30,2,"150700000"
"8461",2021-12-31,1,"150700000"
"8462",2022-01-01,1,"150700000"
"8463",2022-01-02,1,"150700000"
"8464",2022-01-03,1,"150700000"
"8465",2022-01-04,1,"150700000"
"8466",2022-01-05,0,"150700000"
"8467",2022-01-06,2,"150700000"
"8468",2022-01-07,3,"150700000"
"8469",2022-01-08,1,"150700000"
"8470",2022-01-09,1,"150700000"
"8471",2022-01-10,6,"150700000"
"8472",2022-01-11,8,"150700000"
"8473",2022-01-12,2,"150700000"
"8474",2022-01-13,5,"150700000"
"8475",2022-01-14,26,"150700000"
"8476",2022-01-15,6,"150700000"
"8477",2022-01-16,5,"150700000"
"8478",2022-01-17,10,"150700000"
"8479",2022-01-18,4,"150700000"
"8480",2022-01-19,23,"150700000"
"8481",2022-01-20,13,"150700000"
"8482",2022-01-21,2,"150700000"
"8483",2022-01-22,17,"150700000"
"8484",2022-01-23,25,"150700000"
"8485",2022-01-24,11,"150700000"
"8486",2022-01-25,13,"150700000"
"8487",2022-01-26,15,"150700000"
"8488",2022-01-27,13,"150700000"
"8489",2022-01-28,8,"150700000"
"8490",2022-01-29,10,"150700000"
"8491",2022-01-30,16,"150700000"
"8492",2022-01-31,11,"150700000"
"8493",2022-02-01,4,"150700000"
"8494",2022-02-02,12,"150700000"
"8495",2022-02-03,5,"150700000"
"8496",2022-02-04,8,"150700000"
"8497",2022-02-05,2,"150700000"
"8498",2022-02-06,0,"150700000"
"8499",2022-02-07,4,"150700000"
"8500",2022-02-08,1,"150700000"
"8501",2022-02-09,1,"150700000"
"8502",2022-02-10,8,"150700000"
"8503",2022-02-11,2,"150700000"
"8504",2022-02-12,1,"150700000"
"8505",2022-02-13,2,"150700000"
"8506",2022-02-14,2,"150700000"
"8507",2022-02-15,3,"150700000"
"8508",2022-02-16,0,"150700000"
"8509",2022-02-17,2,"150700000"
"8510",2022-02-18,0,"150700000"
"8511",2022-02-19,0,"150700000"
"8512",2022-02-20,0,"150700000"
"8513",2021-11-01,8,"153600000"
"8514",2021-11-02,7,"153600000"
"8515",2021-11-03,6,"153600000"
"8516",2021-11-04,2,"153600000"
"8517",2021-11-05,6,"153600000"
"8518",2021-11-06,9,"153600000"
"8519",2021-11-07,12,"153600000"
"8520",2021-11-08,3,"153600000"
"8521",2021-11-09,5,"153600000"
"8522",2021-11-10,8,"153600000"
"8523",2021-11-11,2,"153600000"
"8524",2021-11-12,2,"153600000"
"8525",2021-11-13,6,"153600000"
"8526",2021-11-14,1,"153600000"
"8527",2021-11-15,1,"153600000"
"8528",2021-11-16,0,"153600000"
"8529",2021-11-17,3,"153600000"
"8530",2021-11-18,2,"153600000"
"8531",2021-11-19,4,"153600000"
"8532",2021-11-20,0,"153600000"
"8533",2021-11-21,6,"153600000"
"8534",2021-11-22,1,"153600000"
"8535",2021-11-23,1,"153600000"
"8536",2021-11-24,0,"153600000"
"8537",2021-11-25,1,"153600000"
"8538",2021-11-26,0,"153600000"
"8539",2021-11-27,0,"153600000"
"8540",2021-11-28,4,"153600000"
"8541",2021-11-29,0,"153600000"
"8542",2021-11-30,2,"153600000"
"8543",2021-12-01,1,"153600000"
"8544",2021-12-02,3,"153600000"
"8545",2021-12-03,1,"153600000"
"8546",2021-12-04,1,"153600000"
"8547",2021-12-05,2,"153600000"
"8548",2021-12-06,0,"153600000"
"8549",2021-12-07,0,"153600000"
"8550",2021-12-08,0,"153600000"
"8551",2021-12-09,0,"153600000"
"8552",2021-12-10,1,"153600000"
"8553",2021-12-11,2,"153600000"
"8554",2021-12-12,0,"153600000"
"8555",2021-12-13,2,"153600000"
"8556",2021-12-14,2,"153600000"
"8557",2021-12-15,0,"153600000"
"8558",2021-12-16,1,"153600000"
"8559",2021-12-17,0,"153600000"
"8560",2021-12-18,1,"153600000"
"8561",2021-12-19,0,"153600000"
"8562",2021-12-20,1,"153600000"
"8563",2021-12-21,0,"153600000"
"8564",2021-12-22,0,"153600000"
"8565",2021-12-23,0,"153600000"
"8566",2021-12-24,0,"153600000"
"8567",2021-12-25,0,"153600000"
"8568",2021-12-26,0,"153600000"
"8569",2021-12-27,0,"153600000"
"8570",2021-12-28,0,"153600000"
"8571",2021-12-29,1,"153600000"
"8572",2021-12-30,1,"153600000"
"8573",2021-12-31,0,"153600000"
"8574",2022-01-01,0,"153600000"
"8575",2022-01-02,3,"153600000"
"8576",2022-01-03,0,"153600000"
"8577",2022-01-04,0,"153600000"
"8578",2022-01-05,4,"153600000"
"8579",2022-01-06,4,"153600000"
"8580",2022-01-07,10,"153600000"
"8581",2022-01-08,16,"153600000"
"8582",2022-01-09,24,"153600000"
"8583",2022-01-10,43,"153600000"
"8584",2022-01-11,38,"153600000"
"8585",2022-01-12,14,"153600000"
"8586",2022-01-13,43,"153600000"
"8587",2022-01-14,45,"153600000"
"8588",2022-01-15,62,"153600000"
"8589",2022-01-16,59,"153600000"
"8590",2022-01-17,133,"153600000"
"8591",2022-01-18,49,"153600000"
"8592",2022-01-19,128,"153600000"
"8593",2022-01-20,95,"153600000"
"8594",2022-01-21,105,"153600000"
"8595",2022-01-22,123,"153600000"
"8596",2022-01-23,151,"153600000"
"8597",2022-01-24,35,"153600000"
"8598",2022-01-25,91,"153600000"
"8599",2022-01-26,35,"153600000"
"8600",2022-01-27,32,"153600000"
"8601",2022-01-28,66,"153600000"
"8602",2022-01-29,44,"153600000"
"8603",2022-01-30,39,"153600000"
"8604",2022-01-31,14,"153600000"
"8605",2022-02-01,35,"153600000"
"8606",2022-02-02,1,"153600000"
"8607",2022-02-03,41,"153600000"
"8608",2022-02-04,18,"153600000"
"8609",2022-02-05,37,"153600000"
"8610",2022-02-06,19,"153600000"
"8611",2022-02-07,6,"153600000"
"8612",2022-02-08,15,"153600000"
"8613",2022-02-09,15,"153600000"
"8614",2022-02-10,7,"153600000"
"8615",2022-02-11,13,"153600000"
"8616",2022-02-12,11,"153600000"
"8617",2022-02-13,6,"153600000"
"8618",2022-02-14,8,"153600000"
"8619",2022-02-15,5,"153600000"
"8620",2022-02-16,1,"153600000"
"8621",2022-02-17,5,"153600000"
"8622",2022-02-18,4,"153600000"
"8623",2022-02-19,4,"153600000"
"8624",2022-02-20,4,"153600000"
"8625",2021-11-01,9,"153800000"
"8626",2021-11-02,3,"153800000"
"8627",2021-11-03,6,"153800000"
"8628",2021-11-04,1,"153800000"
"8629",2021-11-05,5,"153800000"
"8630",2021-11-06,11,"153800000"
"8631",2021-11-07,3,"153800000"
"8632",2021-11-08,2,"153800000"
"8633",2021-11-09,2,"153800000"
"8634",2021-11-10,5,"153800000"
"8635",2021-11-11,1,"153800000"
"8636",2021-11-12,0,"153800000"
"8637",2021-11-13,5,"153800000"
"8638",2021-11-14,2,"153800000"
"8639",2021-11-15,2,"153800000"
"8640",2021-11-16,1,"153800000"
"8641",2021-11-17,6,"153800000"
"8642",2021-11-18,1,"153800000"
"8643",2021-11-19,0,"153800000"
"8644",2021-11-20,2,"153800000"
"8645",2021-11-21,11,"153800000"
"8646",2021-11-22,3,"153800000"
"8647",2021-11-23,0,"153800000"
"8648",2021-11-24,0,"153800000"
"8649",2021-11-25,1,"153800000"
"8650",2021-11-26,1,"153800000"
"8651",2021-11-27,3,"153800000"
"8652",2021-11-28,0,"153800000"
"8653",2021-11-29,1,"153800000"
"8654",2021-11-30,0,"153800000"
"8655",2021-12-01,2,"153800000"
"8656",2021-12-02,2,"153800000"
"8657",2021-12-03,1,"153800000"
"8658",2021-12-04,0,"153800000"
"8659",2021-12-05,1,"153800000"
"8660",2021-12-06,2,"153800000"
"8661",2021-12-07,0,"153800000"
"8662",2021-12-08,3,"153800000"
"8663",2021-12-09,3,"153800000"
"8664",2021-12-10,1,"153800000"
"8665",2021-12-11,1,"153800000"
"8666",2021-12-12,0,"153800000"
"8667",2021-12-13,2,"153800000"
"8668",2021-12-14,0,"153800000"
"8669",2021-12-15,0,"153800000"
"8670",2021-12-16,1,"153800000"
"8671",2021-12-17,0,"153800000"
"8672",2021-12-18,2,"153800000"
"8673",2021-12-19,0,"153800000"
"8674",2021-12-20,1,"153800000"
"8675",2021-12-21,0,"153800000"
"8676",2021-12-22,0,"153800000"
"8677",2021-12-23,0,"153800000"
"8678",2021-12-24,0,"153800000"
"8679",2021-12-25,2,"153800000"
"8680",2021-12-26,0,"153800000"
"8681",2021-12-27,0,"153800000"
"8682",2021-12-28,0,"153800000"
"8683",2021-12-29,0,"153800000"
"8684",2021-12-30,2,"153800000"
"8685",2021-12-31,2,"153800000"
"8686",2022-01-01,1,"153800000"
"8687",2022-01-02,7,"153800000"
"8688",2022-01-03,5,"153800000"
"8689",2022-01-04,5,"153800000"
"8690",2022-01-05,4,"153800000"
"8691",2022-01-06,5,"153800000"
"8692",2022-01-07,2,"153800000"
"8693",2022-01-08,4,"153800000"
"8694",2022-01-09,13,"153800000"
"8695",2022-01-10,11,"153800000"
"8696",2022-01-11,37,"153800000"
"8697",2022-01-12,10,"153800000"
"8698",2022-01-13,19,"153800000"
"8699",2022-01-14,27,"153800000"
"8700",2022-01-15,27,"153800000"
"8701",2022-01-16,41,"153800000"
"8702",2022-01-17,19,"153800000"
"8703",2022-01-18,26,"153800000"
"8704",2022-01-19,30,"153800000"
"8705",2022-01-20,93,"153800000"
"8706",2022-01-21,51,"153800000"
"8707",2022-01-22,71,"153800000"
"8708",2022-01-23,58,"153800000"
"8709",2022-01-24,65,"153800000"
"8710",2022-01-25,93,"153800000"
"8711",2022-01-26,51,"153800000"
"8712",2022-01-27,73,"153800000"
"8713",2022-01-28,109,"153800000"
"8714",2022-01-29,69,"153800000"
"8715",2022-01-30,138,"153800000"
"8716",2022-01-31,42,"153800000"
"8717",2022-02-01,37,"153800000"
"8718",2022-02-02,55,"153800000"
"8719",2022-02-03,24,"153800000"
"8720",2022-02-04,26,"153800000"
"8721",2022-02-05,28,"153800000"
"8722",2022-02-06,22,"153800000"
"8723",2022-02-07,28,"153800000"
"8724",2022-02-08,11,"153800000"
"8725",2022-02-09,17,"153800000"
"8726",2022-02-10,24,"153800000"
"8727",2022-02-11,10,"153800000"
"8728",2022-02-12,19,"153800000"
"8729",2022-02-13,18,"153800000"
"8730",2022-02-14,11,"153800000"
"8731",2022-02-15,12,"153800000"
"8732",2022-02-16,7,"153800000"
"8733",2022-02-17,5,"153800000"
"8734",2022-02-18,5,"153800000"
"8735",2022-02-19,3,"153800000"
"8736",2022-02-20,7,"153800000"
"8737",2021-11-01,67,"15500000"
"8738",2021-11-02,44,"15500000"
"8739",2021-11-03,75,"15500000"
"8740",2021-11-04,27,"15500000"
"8741",2021-11-05,29,"15500000"
"8742",2021-11-06,70,"15500000"
"8743",2021-11-07,49,"15500000"
"8744",2021-11-08,29,"15500000"
"8745",2021-11-09,16,"15500000"
"8746",2021-11-10,63,"15500000"
"8747",2021-11-11,29,"15500000"
