,X,Bgy_Code,cases_7,cases_14,infection_rate,classification,population,AR_7,AR_14,AR_cumulative,AR_active,linelist_date
5182,17,12924023,0,0,0,NA,0,0,0,0,0,2021-11-14
5183,18,12924012,0,1,6.557377049,NA,1525,0,6.557377049,78.68852459,6.557377049,2021-11-14
5184,19,12924047,0,0,0,NA,0,0,0,0,0,2021-11-14
5185,20,12924048,0,0,0,NA,0,0,0,0,0,2021-11-14
5186,21,12924010,0,0,0,NA,0,0,0,0,0,2021-11-14
5187,22,12924026,0,0,0,NA,0,0,0,0,0,2021-11-14
5188,23,12924001,0,0,0,NA,0,0,0,0,0,2021-11-14
5189,24,12924002,0,0,0,NA,0,0,0,0,0,2021-11-14
5190,25,12924004,0,0,0,NA,0,0,0,0,0,2021-11-14
5191,26,12924005,0,0,0,NA,0,0,0,0,0,2021-11-14
5192,27,12924006,0,0,0,NA,0,0,0,0,0,2021-11-14
5193,28,12924009,0,0,0,NA,0,0,0,0,0,2021-11-14
5194,29,12924014,0,0,0,NA,0,0,0,0,0,2021-11-14
5195,30,12924015,0,0,0,NA,0,0,0,0,0,2021-11-14
5196,31,12924017,0,0,0,4,0,0,0,0,0,2021-11-14
5197,32,12924018,0,0,0,NA,0,0,0,0,0,2021-11-14
5198,33,12924021,0,0,0,NA,0,0,0,0,0,2021-11-14
5199,34,12924022,1,1,9.250693802,NA,1081,9.250693802,9.250693802,194.2645698,0,2021-11-14
5200,35,12924025,0,0,0,NA,0,0,0,0,0,2021-11-14
5201,36,12924027,0,0,0,NA,0,0,0,0,0,2021-11-14
5202,37,12924029,0,0,0,NA,0,0,0,0,0,2021-11-14
5203,38,12924030,1,1,8.810572687,NA,1135,8.810572687,8.810572687,79.29515419,8.810572687,2021-11-14
5204,39,12924031,0,0,0,4,0,0,0,0,0,2021-11-14
5205,40,12924033,0,0,0,NA,0,0,0,0,0,2021-11-14
5206,41,12924034,0,0,0,NA,0,0,0,0,0,2021-11-14
5207,42,12924035,0,0,0,NA,0,0,0,0,0,2021-11-14
5208,43,12924036,0,0,0,NA,0,0,0,0,0,2021-11-14
5209,44,12924037,0,0,0,NA,0,0,0,0,0,2021-11-14
5210,45,12924038,0,0,0,NA,0,0,0,0,0,2021-11-14
5211,46,12924039,0,0,0,NA,0,0,0,0,0,2021-11-14
5212,47,12924041,0,0,0,NA,0,0,0,0,0,2021-11-14
5213,48,12924042,0,0,0,NA,0,0,0,0,0,2021-11-14
5214,49,12924046,0,0,0,NA,0,0,0,0,0,2021-11-14
5215,1,12925010,0,0,0,NA,0,0,0,0,0,2021-11-14
5216,2,12925019,0,0,0,NA,0,0,0,0,0,2021-11-14
5217,3,12925023,0,0,0,4,0,0,0,0,0,2021-11-14
5218,4,12925015,0,0,0,NA,0,0,0,0,0,2021-11-14
5219,5,12925033,0,0,0,NA,0,0,0,0,0,2021-11-14
5220,6,12925032,0,0,0,NA,0,0,0,0,0,2021-11-14
5221,7,12925008,0,0,0,NA,0,0,0,0,0,2021-11-14
5222,8,12925024,0,0,0,NA,0,0,0,0,0,2021-11-14
5223,9,12925028,0,0,0,NA,0,0,0,0,0,2021-11-14
5224,10,12925022,0,0,0,NA,0,0,0,0,0,2021-11-14
5225,11,12925017,0,0,0,NA,0,0,0,0,0,2021-11-14
5226,12,12925026,0,0,0,NA,0,0,0,0,0,2021-11-14
5227,13,12925031,0,0,0,NA,0,0,0,0,0,2021-11-14
5228,14,12925014,0,0,0,NA,0,0,0,0,0,2021-11-14
5229,15,12925021,0,1,10.97694841,NA,911,0,10.97694841,153.6772777,10.97694841,2021-11-14
5230,16,12925035,0,0,0,NA,0,0,0,0,0,2021-11-14
5231,17,12925004,0,2,17.40644038,NA,1149,0,17.40644038,452.56745,0,2021-11-14
5232,18,12925030,0,1,6.958942241,NA,1437,0,6.958942241,160.0556715,6.958942241,2021-11-14
5233,19,12925034,0,0,0,NA,0,0,0,0,0,2021-11-14
5234,20,12925001,0,0,0,NA,0,0,0,0,0,2021-11-14
5235,21,12925002,0,0,0,NA,0,0,0,0,0,2021-11-14
5236,22,12925003,0,0,0,NA,0,0,0,0,0,2021-11-14
5237,23,12925005,0,0,0,NA,0,0,0,0,0,2021-11-14
5238,24,12925006,0,0,0,NA,0,0,0,0,0,2021-11-14
5239,25,12925007,0,0,0,NA,0,0,0,0,0,2021-11-14
5240,26,12925009,0,0,0,NA,0,0,0,0,0,2021-11-14
5241,27,12925011,0,1,13.26259947,NA,754,0,13.26259947,490.7161804,13.26259947,2021-11-14
5242,28,12925012,0,1,7.336757153,NA,1363,0,7.336757153,168.7454145,7.336757153,2021-11-14
5243,29,12925013,0,0,0,NA,0,0,0,0,0,2021-11-14
5244,30,12925016,0,0,0,NA,0,0,0,0,0,2021-11-14
5245,31,12925018,0,0,0,NA,0,0,0,0,0,2021-11-14
5246,32,12925020,0,0,0,NA,0,0,0,0,0,2021-11-14
5247,33,12925025,0,0,0,NA,0,0,0,0,0,2021-11-14
5248,34,12925027,1,1,17.92114695,NA,558,17.92114695,17.92114695,215.0537634,0,2021-11-14
5249,35,12925029,1,1,13.17523057,NA,759,13.17523057,13.17523057,105.4018445,13.17523057,2021-11-14
5250,36,12925036,0,0,0,4,0,0,0,0,0,2021-11-14
5251,1,12926027,0,0,0,NA,0,0,0,0,0,2021-11-14
5252,2,12926016,0,0,0,NA,0,0,0,0,0,2021-11-14
5253,3,12926013,0,0,0,NA,0,0,0,0,0,2021-11-14
5254,4,12926001,0,1,9.940357853,NA,1006,0,9.940357853,178.9264414,0,2021-11-14
5255,5,12926003,0,0,0,NA,0,0,0,0,0,2021-11-14
5256,6,12926011,0,0,0,NA,0,0,0,0,0,2021-11-14
5257,7,12926005,0,0,0,NA,0,0,0,0,0,2021-11-14
5258,8,12926002,0,1,17.27115717,NA,579,0,17.27115717,189.9827288,0,2021-11-14
5259,9,12926023,0,0,0,NA,0,0,0,0,0,2021-11-14
5260,10,12926017,0,0,0,NA,0,0,0,0,0,2021-11-14
5261,11,12926034,0,0,0,NA,0,0,0,0,0,2021-11-14
5262,12,12926028,0,0,0,NA,0,0,0,0,0,2021-11-14
5263,13,12926024,0,0,0,NA,0,0,0,0,0,2021-11-14
5264,14,12926030,0,1,4.930966469,NA,2028,0,4.930966469,404.3392505,0,2021-11-14
5265,15,12926022,0,0,0,NA,0,0,0,0,0,2021-11-14
5266,16,12926021,0,0,0,NA,0,0,0,0,0,2021-11-14
5267,17,12926031,0,0,0,NA,0,0,0,0,0,2021-11-14
5268,18,12926004,0,1,21.92982456,NA,456,0,21.92982456,328.9473684,0,2021-11-14
5269,19,12926006,0,0,0,NA,0,0,0,0,0,2021-11-14
5270,20,12926007,0,0,0,NA,0,0,0,0,0,2021-11-14
5271,21,12926008,0,0,0,NA,0,0,0,0,0,2021-11-14
5272,22,12926009,0,0,0,NA,0,0,0,0,0,2021-11-14
5273,23,12926010,0,0,0,NA,0,0,0,0,0,2021-11-14
5274,24,12926012,0,0,0,NA,0,0,0,0,0,2021-11-14
5275,25,12926014,0,0,0,NA,0,0,0,0,0,2021-11-14
5276,26,12926015,0,0,0,NA,0,0,0,0,0,2021-11-14
5277,27,12926018,0,1,4.861448712,NA,2057,0,4.861448712,296.5483714,0,2021-11-14
5278,28,12926019,0,0,0,NA,0,0,0,0,0,2021-11-14
5279,29,12926020,0,1,11.52073733,NA,868,0,11.52073733,195.8525346,0,2021-11-14
5280,30,12926029,0,0,0,NA,0,0,0,0,0,2021-11-14
5281,31,12926032,0,0,0,NA,0,0,0,0,0,2021-11-14
5282,32,12926033,1,2,7.61614623,NA,2626,3.808073115,7.61614623,289.4135567,0,2021-11-14
5283,33,12926035,0,0,0,NA,0,0,0,0,0,2021-11-14
5284,1,12927024,0,1,16.12903226,NA,620,0,16.12903226,177.4193548,0,2021-11-14
5285,2,12927022,0,0,0,1,0,0,0,0,0,2021-11-14
5286,3,12927019,0,0,0,NA,0,0,0,0,0,2021-11-14
5287,4,12927004,0,0,0,NA,0,0,0,0,0,2021-11-14
5288,5,12927002,0,0,0,NA,0,0,0,0,0,2021-11-14
5289,6,12927003,0,0,0,NA,0,0,0,0,0,2021-11-14
5290,7,12927018,1,2,49.01960784,NA,408,24.50980392,49.01960784,147.0588235,24.50980392,2021-11-14
5291,8,12927010,0,8,41.34366925,NA,1935,0,41.34366925,330.749354,5.167958656,2021-11-14
5292,9,12927014,0,0,0,NA,0,0,0,0,0,2021-11-14
5293,10,12927013,0,0,0,NA,0,0,0,0,0,2021-11-14
5294,11,12927001,2,2,22.93577982,NA,872,22.93577982,22.93577982,217.8899083,22.93577982,2021-11-14
5295,12,12927006,0,0,0,NA,0,0,0,0,0,2021-11-14
5296,13,12927007,0,0,0,NA,0,0,0,0,0,2021-11-14
5297,14,12927008,0,1,10.02004008,NA,998,0,10.02004008,180.3607214,0,2021-11-14
5298,15,12927009,1,1,7.293946025,NA,1371,7.293946025,7.293946025,277.1699489,7.293946025,2021-11-14
5299,16,12927011,0,0,0,NA,0,0,0,0,0,2021-11-14
5300,17,12927012,0,0,0,NA,0,0,0,0,0,2021-11-14
5301,18,12927015,0,1,8.333333333,NA,1200,0,8.333333333,108.3333333,0,2021-11-14
5302,19,12927016,0,1,17.00680272,NA,588,0,17.00680272,272.1088435,0,2021-11-14
5303,20,12927017,1,2,21.25398512,NA,941,10.62699256,21.25398512,350.6907545,10.62699256,2021-11-14
5304,21,12927020,0,1,20.16129032,NA,496,0,20.16129032,383.0645161,0,2021-11-14
5305,22,12927021,0,0,0,NA,0,0,0,0,0,2021-11-14
5306,23,12927023,0,1,11.91895113,NA,839,0,11.91895113,143.0274136,0,2021-11-14
5307,24,12927005,0,1,15.26717557,NA,655,0,15.26717557,381.6793893,0,2021-11-14
5308,1,12928030,0,2,23.66863905,NA,845,0,23.66863905,568.0473373,0,2021-11-14
5309,2,12928027,0,0,0,1,0,0,0,0,0,2021-11-14
5310,3,12928007,0,0,0,NA,0,0,0,0,0,2021-11-14
5311,4,12928020,0,0,0,1,0,0,0,0,0,2021-11-14
5312,5,12928002,0,0,0,NA,0,0,0,0,0,2021-11-14
5313,6,12928016,0,0,0,NA,0,0,0,0,0,2021-11-14
5314,7,12928013,0,0,0,NA,0,0,0,0,0,2021-11-14
5315,8,12928006,0,1,8.635578584,NA,1158,0,8.635578584,207.253886,0,2021-11-14
5316,9,12928017,0,0,0,NA,0,0,0,0,0,2021-11-14
5317,10,12928026,0,0,0,NA,0,0,0,0,0,2021-11-14
5318,11,12928031,0,0,0,NA,0,0,0,0,0,2021-11-14
5319,12,12928034,0,0,0,1,0,0,0,0,0,2021-11-14
5320,13,12928038,0,0,0,1,0,0,0,0,0,2021-11-14
5321,14,12928003,0,0,0,NA,0,0,0,0,0,2021-11-14
5322,15,12928024,0,1,17.95332136,NA,557,0,17.95332136,287.2531418,0,2021-11-14
5323,16,12928012,0,0,0,NA,0,0,0,0,0,2021-11-14
5324,17,12928001,0,0,0,NA,0,0,0,0,0,2021-11-14
5325,18,12928004,7,7,65.60449859,1,1067,65.60449859,65.60449859,309.2783505,65.60449859,2021-11-14
5326,19,12928005,0,0,0,NA,0,0,0,0,0,2021-11-14
5327,20,12928008,0,0,0,NA,0,0,0,0,0,2021-11-14
5328,21,12928009,0,0,0,NA,0,0,0,0,0,2021-11-14
5329,22,12928010,0,0,0,1,0,0,0,0,0,2021-11-14
5330,23,12928011,0,1,10.90512541,NA,917,0,10.90512541,229.0076336,0,2021-11-14
5331,24,12928014,2,2,14.5137881,NA,1378,14.5137881,14.5137881,471.6981132,14.5137881,2021-11-14
5332,25,12928015,0,0,0,4,0,0,0,0,0,2021-11-14
5333,26,12928018,0,0,0,NA,0,0,0,0,0,2021-11-14
5334,27,12928019,0,0,0,NA,0,0,0,0,0,2021-11-14
5335,28,12928021,0,1,34.60207612,NA,289,0,34.60207612,346.0207612,0,2021-11-14
5336,29,12928022,0,0,0,NA,0,0,0,0,0,2021-11-14
5337,30,12928023,0,0,0,NA,0,0,0,0,0,2021-11-14
5338,31,12928025,0,0,0,NA,0,0,0,0,0,2021-11-14
5339,32,12928032,0,0,0,NA,0,0,0,0,0,2021-11-14
5340,33,12928033,0,3,34.16856492,NA,878,0,34.16856492,250.5694761,0,2021-11-14
5341,34,12928035,0,0,0,NA,0,0,0,0,0,2021-11-14
5342,35,12928036,0,0,0,NA,0,0,0,0,0,2021-11-14
5343,36,12928039,0,0,0,NA,0,0,0,0,0,2021-11-14
5344,1,12929003,0,0,0,NA,0,0,0,0,0,2021-11-14
5345,2,12929001,0,0,0,NA,0,0,0,0,0,2021-11-14
5346,3,12929007,0,0,0,4,0,0,0,0,0,2021-11-14
5347,4,12929002,0,0,0,NA,0,0,0,0,0,2021-11-14
5348,5,12929004,0,1,29.85074627,1,335,0,29.85074627,925.3731343,0,2021-11-14
5349,6,12929005,0,0,0,NA,0,0,0,0,0,2021-11-14
5350,7,12929006,0,5,83.19467554,1,601,0,83.19467554,432.6123128,0,2021-11-14
5351,1,12930004,0,0,0,NA,0,0,0,0,0,2021-11-14
5352,2,12930023,0,2,32.89473684,NA,608,0,32.89473684,213.8157895,0,2021-11-14
5353,3,12930017,0,0,0,NA,0,0,0,0,0,2021-11-14
5354,4,12930002,0,0,0,NA,0,0,0,0,0,2021-11-14
5355,5,12930007,0,0,0,NA,0,0,0,0,0,2021-11-14
5356,6,12930026,0,0,0,NA,0,0,0,0,0,2021-11-14
5357,7,12930042,0,0,0,NA,0,0,0,0,0,2021-11-14
5358,8,12930039,0,0,0,NA,0,0,0,0,0,2021-11-14
5359,9,12930005,0,0,0,NA,0,0,0,0,0,2021-11-14
5360,10,12930036,0,0,0,NA,0,0,0,0,0,2021-11-14
5361,11,12930012,0,0,0,NA,0,0,0,0,0,2021-11-14
5362,12,12930038,0,0,0,NA,0,0,0,0,0,2021-11-14
5363,13,12930033,2,4,113.6363636,1,352,56.81818182,113.6363636,340.9090909,56.81818182,2021-11-14
5364,14,12930025,0,0,0,NA,0,0,0,0,0,2021-11-14
5365,15,12930019,0,0,0,NA,0,0,0,0,0,2021-11-14
5366,16,12930010,0,0,0,NA,0,0,0,0,0,2021-11-14
5367,17,12930014,0,0,0,NA,0,0,0,0,0,2021-11-14
5368,18,12930043,0,0,0,NA,0,0,0,0,0,2021-11-14
5369,19,12930034,0,0,0,NA,0,0,0,0,0,2021-11-14
5370,20,12930015,0,0,0,NA,0,0,0,0,0,2021-11-14
5371,21,12930029,4,8,55.09641873,1,1452,27.54820937,55.09641873,358.1267218,34.43526171,2021-11-14
5372,22,12930031,0,0,0,NA,0,0,0,0,0,2021-11-14
5373,23,12930032,0,0,0,NA,0,0,0,0,0,2021-11-14
5374,24,12930028,0,0,0,NA,0,0,0,0,0,2021-11-14
5375,25,12930035,0,0,0,NA,0,0,0,0,0,2021-11-14
5376,26,12930013,0,0,0,NA,0,0,0,0,0,2021-11-14
5377,27,12930006,0,1,20.70393375,NA,483,0,20.70393375,248.447205,0,2021-11-14
5378,28,12930030,0,2,12.41464929,NA,1611,0,12.41464929,316.5735568,0,2021-11-14
5379,29,12930001,0,0,0,NA,0,0,0,0,0,2021-11-14
5380,30,12930003,0,0,0,NA,0,0,0,0,0,2021-11-14
5381,31,12930008,0,0,0,NA,0,0,0,0,0,2021-11-14
5382,32,12930009,0,0,0,NA,0,0,0,0,0,2021-11-14
5383,33,12930011,0,0,0,NA,0,0,0,0,0,2021-11-14
5384,34,12930016,0,0,0,NA,0,0,0,0,0,2021-11-14
5385,35,12930018,1,1,17.57469244,NA,569,17.57469244,17.57469244,140.5975395,17.57469244,2021-11-14
5386,36,12930020,0,0,0,NA,0,0,0,0,0,2021-11-14
5387,37,12930021,0,0,0,NA,0,0,0,0,0,2021-11-14
5388,38,12930022,0,0,0,4,0,0,0,0,0,2021-11-14
5389,39,12930024,0,1,23.09468822,NA,433,0,23.09468822,207.852194,0,2021-11-14
5390,40,12930027,0,0,0,NA,0,0,0,0,0,2021-11-14
5391,41,12930037,0,0,0,NA,0,0,0,0,0,2021-11-14
5392,42,12930040,0,0,0,NA,0,0,0,0,0,2021-11-14
5393,43,12930041,0,0,0,NA,0,0,0,0,0,2021-11-14
5394,44,12930044,0,0,0,NA,0,0,0,0,0,2021-11-14
5395,1,12931008,0,0,0,NA,0,0,0,0,0,2021-11-14
5396,2,12931001,0,0,0,NA,0,0,0,0,0,2021-11-14
5397,3,12931002,0,0,0,NA,0,0,0,0,0,2021-11-14
5398,4,12931004,0,0,0,NA,0,0,0,0,0,2021-11-14
5399,5,12931005,0,0,0,NA,0,0,0,0,0,2021-11-14
5400,6,12931007,0,0,0,4,0,0,0,0,0,2021-11-14
5401,1,12932004,0,0,0,NA,0,0,0,0,0,2021-11-14
5402,2,12932008,0,0,0,NA,0,0,0,0,0,2021-11-14
5403,3,12932001,0,0,0,NA,0,0,0,0,0,2021-11-14
5404,4,12932009,0,1,7.288629738,NA,1372,0,7.288629738,400.8746356,0,2021-11-14
5405,5,12932002,0,0,0,NA,0,0,0,0,0,2021-11-14
5406,6,12932005,1,2,10.35732781,NA,1931,5.178663905,10.35732781,217.503884,5.178663905,2021-11-14
5407,7,12932003,0,0,0,NA,0,0,0,0,0,2021-11-14
5408,8,12932007,0,1,5.411255411,NA,1848,0,5.411255411,243.5064935,0,2021-11-14
5409,1,12933039,0,0,0,NA,0,0,0,0,0,2021-11-14
5410,2,12933020,0,1,15.06024096,NA,664,0,15.06024096,60.24096386,15.06024096,2021-11-14
5411,3,12933021,0,0,0,NA,0,0,0,0,0,2021-11-14
5412,4,12933028,0,0,0,1,0,0,0,0,0,2021-11-14
5413,5,12933030,0,0,0,NA,0,0,0,0,0,2021-11-14
5414,6,12933013,0,0,0,NA,0,0,0,0,0,2021-11-14
5415,7,12933012,0,0,0,NA,0,0,0,0,0,2021-11-14
5416,8,12933034,0,0,0,NA,0,0,0,0,0,2021-11-14
5417,9,12933031,0,0,0,NA,0,0,0,0,0,2021-11-14
5418,10,12933011,0,0,0,NA,0,0,0,0,0,2021-11-14
5419,11,12933009,0,0,0,NA,0,0,0,0,0,2021-11-14
5420,12,12933008,0,0,0,NA,0,0,0,0,0,2021-11-14
5421,13,12933027,0,0,0,NA,0,0,0,0,0,2021-11-14
5422,14,12933015,0,0,0,NA,0,0,0,0,0,2021-11-14
5423,15,12933022,0,0,0,1,0,0,0,0,0,2021-11-14
5424,16,12933025,0,3,30.42596349,1,986,0,30.42596349,223.1237323,10.14198783,2021-11-14
5425,17,12933035,1,2,30.3030303,1,660,15.15151515,30.3030303,242.4242424,15.15151515,2021-11-14
5426,18,12933044,0,0,0,NA,0,0,0,0,0,2021-11-14
5427,19,12933041,0,0,0,1,0,0,0,0,0,2021-11-14
5428,20,12933033,0,1,5.948839976,NA,1681,0,5.948839976,95.18143962,5.948839976,2021-11-14
5429,21,12933046,0,1,51.02040816,NA,196,0,51.02040816,153.0612245,0,2021-11-14
5430,22,12933019,0,0,0,NA,0,0,0,0,0,2021-11-14
5431,23,12933045,0,0,0,NA,0,0,0,0,0,2021-11-14
5432,24,12933018,0,1,7.794232268,NA,1283,0,7.794232268,241.6212003,0,2021-11-14
5433,25,12933001,0,1,14.4092219,NA,694,0,14.4092219,172.9106628,0,2021-11-14
5434,26,12933002,0,0,0,NA,0,0,0,0,0,2021-11-14
5435,27,12933003,0,0,0,NA,0,0,0,0,0,2021-11-14
5436,28,12933004,0,0,0,NA,0,0,0,0,0,2021-11-14
5437,29,12933005,0,0,0,NA,0,0,0,0,0,2021-11-14
5438,30,12933006,0,1,10.79913607,NA,926,0,10.79913607,64.79481641,0,2021-11-14
5439,31,12933007,0,0,0,NA,0,0,0,0,0,2021-11-14
5440,32,12933010,0,1,8.445945946,NA,1184,0,8.445945946,101.3513514,0,2021-11-14
5441,33,12933014,0,0,0,NA,0,0,0,0,0,2021-11-14
5442,34,12933016,0,0,0,NA,0,0,0,0,0,2021-11-14
5443,35,12933017,0,1,5.500550055,NA,1818,0,5.500550055,110.0110011,0,2021-11-14
5444,36,12933023,0,0,0,NA,0,0,0,0,0,2021-11-14
5445,37,12933024,0,0,0,NA,0,0,0,0,0,2021-11-14
5446,38,12933026,0,0,0,NA,0,0,0,0,0,2021-11-14
5447,39,12933029,0,0,0,NA,0,0,0,0,0,2021-11-14
5448,40,12933032,0,0,0,NA,0,0,0,0,0,2021-11-14
5449,41,12933036,0,0,0,NA,0,0,0,0,0,2021-11-14
5450,42,12933040,0,0,0,NA,0,0,0,0,0,2021-11-14
5451,43,12933038,3,3,40.26845638,NA,745,40.26845638,40.26845638,362.4161074,26.84563758,2021-11-14
5452,1,12934035,0,0,0,NA,0,0,0,0,0,2021-11-14
5453,2,12934014,0,0,0,NA,0,0,0,0,0,2021-11-14
5454,3,12934021,0,0,0,NA,0,0,0,0,0,2021-11-14
5455,4,12934034,2,2,7.342143906,NA,2724,7.342143906,7.342143906,473.5682819,7.342143906,2021-11-14
5456,5,12934001,0,0,0,NA,0,0,0,0,0,2021-11-14
5457,6,12934015,3,3,31.57894737,1,950,31.57894737,31.57894737,378.9473684,31.57894737,2021-11-14
5458,7,12934009,0,0,0,NA,0,0,0,0,0,2021-11-14
5459,8,12934011,0,0,0,NA,0,0,0,0,0,2021-11-14
5460,9,12934033,0,0,0,NA,0,0,0,0,0,2021-11-14
5461,10,12934029,0,0,0,NA,0,0,0,0,0,2021-11-14
5462,11,12934023,0,1,3.581661891,NA,2792,0,3.581661891,444.1260745,3.581661891,2021-11-14
5463,12,12934018,0,0,0,NA,0,0,0,0,0,2021-11-14
5464,13,12934017,0,0,0,NA,0,0,0,0,0,2021-11-14
5465,14,12934006,0,0,0,NA,0,0,0,0,0,2021-11-14
5466,15,12934040,0,2,7.766990291,NA,2575,0,7.766990291,427.184466,0,2021-11-14
5467,16,12934037,3,3,8.342602892,NA,3596,8.342602892,8.342602892,531.1457175,8.342602892,2021-11-14
5468,17,12934007,0,1,11.26126126,NA,888,0,11.26126126,292.7927928,0,2021-11-14
5469,18,12934012,0,0,0,NA,0,0,0,0,0,2021-11-14
5470,19,12934032,0,0,0,NA,0,0,0,0,0,2021-11-14
5471,20,12934016,0,0,0,NA,0,0,0,0,0,2021-11-14
5472,21,12934002,4,4,34.42340792,NA,1162,34.42340792,34.42340792,387.2633391,34.42340792,2021-11-14
5473,22,12934004,0,0,0,NA,0,0,0,0,0,2021-11-14
5474,23,12934008,0,0,0,NA,0,0,0,0,0,2021-11-14
5475,24,12934010,1,1,10.95290252,NA,913,10.95290252,10.95290252,635.2683461,10.95290252,2021-11-14
5476,25,12934013,0,0,0,NA,0,0,0,0,0,2021-11-14
5477,26,12934020,3,4,24.63054187,NA,1624,18.4729064,24.63054187,277.0935961,18.4729064,2021-11-14
5478,27,12934024,7,7,89.28571429,NA,784,89.28571429,89.28571429,293.3673469,89.28571429,2021-11-14
5479,28,12934025,0,0,0,NA,0,0,0,0,0,2021-11-14
5480,29,12934026,0,0,0,NA,0,0,0,0,0,2021-11-14
5481,30,12934027,0,0,0,NA,0,0,0,0,0,2021-11-14
5482,31,12934028,0,0,0,NA,0,0,0,0,0,2021-11-14
5483,32,12934030,2,5,32.72251309,NA,1528,13.08900524,32.72251309,660.9947644,19.63350785,2021-11-14
5484,33,12934031,1,2,23.52941176,1,850,11.76470588,23.52941176,482.3529412,11.76470588,2021-11-14
5485,34,12934036,1,1,6.925207756,NA,1444,6.925207756,6.925207756,415.5124654,6.925207756,2021-11-14
5486,35,12934038,0,0,0,NA,0,0,0,0,0,2021-11-14
5487,36,12934022,0,1,3.837298542,NA,2606,0,3.837298542,479.6623177,7.674597084,2021-11-14
5488,37,12934003,0,0,0,NA,0,0,0,0,0,2021-11-14
5489,38,12934005,0,1,10.33057851,NA,968,0,10.33057851,981.4049587,0,2021-11-14
5490,39,12934039,0,0,0,NA,0,0,0,0,0,2021-11-14
5491,1,13301043,0,0,0,NA,0,0,0,0,0,2021-11-14
5492,2,13301015,0,0,0,NA,0,0,0,0,0,2021-11-14
5493,3,13301025,0,1,5.224660397,NA,1914,0,5.224660397,114.9425287,0,2021-11-14
5494,4,13301019,0,0,0,NA,0,0,0,0,0,2021-11-14
5495,5,13301029,0,0,0,NA,0,0,0,0,0,2021-11-14
5496,6,13301027,1,2,22.90950745,1,873,11.45475372,22.90950745,114.5475372,11.45475372,2021-11-14
5497,7,13301016,0,0,0,NA,0,0,0,0,0,2021-11-14
5498,8,13301013,0,0,0,NA,0,0,0,0,0,2021-11-14
5499,9,13301028,0,0,0,NA,0,0,0,0,0,2021-11-14
5500,10,13301031,0,0,0,NA,0,0,0,0,0,2021-11-14
5501,11,13301049,0,0,0,NA,0,0,0,0,0,2021-11-14
5502,12,13301003,0,0,0,1,0,0,0,0,0,2021-11-14
5503,13,13301022,1,1,16.15508885,NA,619,16.15508885,16.15508885,323.1017771,16.15508885,2021-11-14
5504,14,13301040,1,1,5.165289256,NA,1936,5.165289256,5.165289256,392.5619835,0,2021-11-14
5505,15,13301042,0,0,0,NA,0,0,0,0,0,2021-11-14
5506,16,13301001,0,0,0,NA,0,0,0,0,0,2021-11-14
5507,17,13301002,0,0,0,NA,0,0,0,0,0,2021-11-14
5508,18,13301005,0,0,0,NA,0,0,0,0,0,2021-11-14
5509,19,13301006,0,0,0,NA,0,0,0,0,0,2021-11-14
5510,20,13301007,1,2,13.99580126,NA,1429,6.99790063,13.99580126,321.903429,0,2021-11-14
5511,21,13301008,0,0,0,NA,0,0,0,0,0,2021-11-14
5512,22,13301009,0,0,0,NA,0,0,0,0,0,2021-11-14
5513,23,13301010,0,0,0,NA,0,0,0,0,0,2021-11-14
5514,24,13301011,0,0,0,NA,0,0,0,0,0,2021-11-14
5515,25,13301012,0,0,0,4,0,0,0,0,0,2021-11-14
5516,26,13301014,1,1,4.215851602,NA,2372,4.215851602,4.215851602,476.391231,8.431703204,2021-11-14
5517,27,13301017,0,0,0,NA,0,0,0,0,0,2021-11-14
5518,28,13301020,0,0,0,NA,0,0,0,0,0,2021-11-14
5519,29,13301021,0,0,0,NA,0,0,0,0,0,2021-11-14
5520,30,13301023,0,0,0,NA,0,0,0,0,0,2021-11-14
5521,31,13301024,0,0,0,NA,0,0,0,0,0,2021-11-14
5522,32,13301026,0,0,0,NA,0,0,0,0,0,2021-11-14
5523,33,13301030,2,2,16.99235344,NA,1177,16.99235344,16.99235344,424.808836,16.99235344,2021-11-14
5524,34,13301033,0,0,0,NA,0,0,0,0,0,2021-11-14
5525,35,13301034,0,0,0,NA,0,0,0,0,0,2021-11-14
5526,36,13301035,0,0,0,NA,0,0,0,0,0,2021-11-14
5527,37,13301036,0,0,0,1,0,0,0,0,0,2021-11-14
5528,38,13301037,1,2,25.41296061,1,787,12.7064803,25.41296061,152.4777637,12.7064803,2021-11-14
5529,39,13301038,0,0,0,4,0,0,0,0,0,2021-11-14
5530,40,13301039,0,0,0,4,0,0,0,0,0,2021-11-14
5531,41,13301041,0,1,5.24383849,NA,1907,0,5.24383849,561.0907184,0,2021-11-14
5532,42,13301044,0,0,0,4,0,0,0,0,0,2021-11-14
5533,43,13301045,0,0,0,NA,0,0,0,0,0,2021-11-14
5534,44,13301046,0,0,0,NA,0,0,0,0,0,2021-11-14
5535,45,13301048,0,0,0,NA,0,0,0,0,0,2021-11-14
5536,46,13301047,2,2,17.27115717,NA,1158,17.27115717,17.27115717,509.4991364,17.27115717,2021-11-14
5537,47,13301018,0,0,0,NA,0,0,0,0,0,2021-11-14
5538,48,13301004,0,0,0,NA,0,0,0,0,0,2021-11-14
5539,49,13301032,0,0,0,NA,0,0,0,0,0,2021-11-14
5540,1,13302015,0,1,2.748763057,NA,3638,0,2.748763057,258.3837273,0,2021-11-14
5541,2,13302023,0,0,0,4,0,0,0,0,0,2021-11-14
