"","X","Bgy_Code","cases_7","cases_14","infection_rate","classification","population","AR_7","AR_14","AR_cumulative","AR_active","linelist_date"
"13220",86,34903075,0,0,0,NA,0,0,0,0,0,2022-04-17
"13221",87,34903090,0,0,0,NA,0,0,0,0,0,2022-04-17
"13222",88,34903092,0,0,0,NA,0,0,0,0,0,2022-04-17
"13223",89,34903094,0,0,0,NA,0,0,0,0,0,2022-04-17
"13224",1,34904016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13225",2,34904002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13226",3,34904009,0,0,0,NA,0,0,0,0,0,2022-04-17
"13227",4,34904025,0,0,0,3,0,0,0,0,0,2022-04-17
"13228",5,34904008,0,0,0,NA,0,0,0,0,0,2022-04-17
"13229",6,34904026,0,0,0,NA,0,0,0,0,0,2022-04-17
"13230",7,34904012,0,0,0,NA,0,0,0,0,0,2022-04-17
"13231",8,34904022,0,0,0,NA,0,0,0,0,0,2022-04-17
"13232",9,34904024,0,0,0,NA,0,0,0,0,0,2022-04-17
"13233",10,34904019,0,0,0,NA,0,0,0,0,0,2022-04-17
"13234",11,34904001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13235",12,34904003,0,0,0,NA,0,0,0,0,0,2022-04-17
"13236",13,34904004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13237",14,34904006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13238",15,34904010,0,0,0,NA,0,0,0,0,0,2022-04-17
"13239",16,34904013,0,0,0,NA,0,0,0,0,0,2022-04-17
"13240",17,34904015,0,0,0,NA,0,0,0,0,0,2022-04-17
"13241",18,34904017,0,0,0,NA,0,0,0,0,0,2022-04-17
"13242",19,34904023,0,0,0,NA,0,0,0,0,0,2022-04-17
"13243",20,34904014,0,0,0,NA,0,0,0,0,0,2022-04-17
"13244",21,34904020,0,0,0,NA,0,0,0,0,0,2022-04-17
"13245",22,34904005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13246",23,34904021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13247",1,34905002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13248",2,34905047,0,0,0,NA,0,0,0,0,0,2022-04-17
"13249",3,34905055,0,0,0,NA,0,0,0,0,0,2022-04-17
"13250",4,34905053,0,0,0,NA,0,0,0,0,0,2022-04-17
"13251",5,34905001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13252",6,34905004,0,0,0,4,0,0,0,0,0,2022-04-17
"13253",7,34905005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13254",8,34905007,0,0,0,NA,0,0,0,0,0,2022-04-17
"13255",9,34905015,0,0,0,NA,0,0,0,0,0,2022-04-17
"13256",10,34905020,0,0,0,NA,0,0,0,0,0,2022-04-17
"13257",11,34905030,0,0,0,NA,0,0,0,0,0,2022-04-17
"13258",12,34905041,0,0,0,NA,0,0,0,0,0,2022-04-17
"13259",13,34905045,0,0,0,NA,0,0,0,0,0,2022-04-17
"13260",14,34905046,0,0,0,NA,0,0,0,0,0,2022-04-17
"13261",15,34905048,0,0,0,NA,0,0,0,0,0,2022-04-17
"13262",16,34905052,0,0,0,NA,0,0,0,0,0,2022-04-17
"13263",17,34905054,0,0,0,NA,0,0,0,0,0,2022-04-17
"13264",1,34906025,0,0,0,NA,0,0,0,0,0,2022-04-17
"13265",2,34906026,0,0,0,NA,0,0,0,0,0,2022-04-17
"13266",3,34906034,0,0,0,NA,0,0,0,0,0,2022-04-17
"13267",4,34906042,0,0,0,NA,0,0,0,0,0,2022-04-17
"13268",5,34906011,0,0,0,NA,0,0,0,0,0,2022-04-17
"13269",6,34906015,0,0,0,NA,0,0,0,0,0,2022-04-17
"13270",7,34906038,0,0,0,NA,0,0,0,0,0,2022-04-17
"13271",8,34906006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13272",9,34906041,0,0,0,NA,0,0,0,0,0,2022-04-17
"13273",10,34906028,0,0,0,NA,0,0,0,0,0,2022-04-17
"13274",11,34906036,0,0,0,NA,0,0,0,0,0,2022-04-17
"13275",12,34906004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13276",13,34906012,0,0,0,NA,0,0,0,0,0,2022-04-17
"13277",14,34906010,0,0,0,NA,0,0,0,0,0,2022-04-17
"13278",15,34906043,0,0,0,NA,0,0,0,0,0,2022-04-17
"13279",16,34906049,0,0,0,NA,0,0,0,0,0,2022-04-17
"13280",17,34906002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13281",18,34906051,0,0,0,NA,0,0,0,0,0,2022-04-17
"13282",19,34906052,0,0,0,NA,0,0,0,0,0,2022-04-17
"13283",20,34906009,0,0,0,NA,0,0,0,0,0,2022-04-17
"13284",21,34906021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13285",22,34906035,0,0,0,NA,0,0,0,0,0,2022-04-17
"13286",23,34906024,0,0,0,NA,0,0,0,0,0,2022-04-17
"13287",24,34906022,0,0,0,NA,0,0,0,0,0,2022-04-17
"13288",25,34906001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13289",26,34906003,0,0,0,NA,0,0,0,0,0,2022-04-17
"13290",27,34906005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13291",28,34906007,0,0,0,NA,0,0,0,0,0,2022-04-17
"13292",29,34906008,0,0,0,NA,0,0,0,0,0,2022-04-17
"13293",30,34906013,0,0,0,NA,0,0,0,0,0,2022-04-17
"13294",31,34906014,0,0,0,NA,0,0,0,0,0,2022-04-17
"13295",32,34906016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13296",33,34906017,0,0,0,NA,0,0,0,0,0,2022-04-17
"13297",34,34906018,0,0,0,NA,0,0,0,0,0,2022-04-17
"13298",35,34906019,0,0,0,NA,0,0,0,0,0,2022-04-17
"13299",36,34906023,0,0,0,NA,0,0,0,0,0,2022-04-17
"13300",37,34906027,0,0,0,NA,0,0,0,0,0,2022-04-17
"13301",38,34906029,0,0,0,NA,0,0,0,0,0,2022-04-17
"13302",39,34906030,0,0,0,NA,0,0,0,0,0,2022-04-17
"13303",40,34906031,0,0,0,NA,0,0,0,0,0,2022-04-17
"13304",41,34906032,0,0,0,NA,0,0,0,0,0,2022-04-17
"13305",42,34906033,0,0,0,NA,0,0,0,0,0,2022-04-17
"13306",43,34906037,0,0,0,NA,0,0,0,0,0,2022-04-17
"13307",44,34906039,0,0,0,NA,0,0,0,0,0,2022-04-17
"13308",45,34906040,0,0,0,NA,0,0,0,0,0,2022-04-17
"13309",46,34906044,0,0,0,NA,0,0,0,0,0,2022-04-17
"13310",47,34906045,0,0,0,NA,0,0,0,0,0,2022-04-17
"13311",48,34906046,0,0,0,NA,0,0,0,0,0,2022-04-17
"13312",49,34906047,0,0,0,NA,0,0,0,0,0,2022-04-17
"13313",50,34906048,0,0,0,NA,0,0,0,0,0,2022-04-17
"13314",51,34906050,0,0,0,NA,0,0,0,0,0,2022-04-17
"13315",1,34907011,0,0,0,NA,0,0,0,0,0,2022-04-17
"13316",2,34907012,0,0,0,NA,0,0,0,0,0,2022-04-17
"13317",3,34907014,0,0,0,4,0,0,0,0,0,2022-04-17
"13318",4,34907003,0,0,0,4,0,0,0,0,0,2022-04-17
"13319",5,34907015,0,0,0,4,0,0,0,0,0,2022-04-17
"13320",6,34907008,0,0,0,4,0,0,0,0,0,2022-04-17
"13321",7,34907002,0,0,0,1,0,0,0,0,0,2022-04-17
"13322",8,34907006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13323",9,34907001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13324",10,34907004,0,0,0,4,0,0,0,0,0,2022-04-17
"13325",11,34907005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13326",12,34907007,0,0,0,NA,0,0,0,0,0,2022-04-17
"13327",13,34907010,0,0,0,4,0,0,0,0,0,2022-04-17
"13328",14,34907013,0,0,0,4,0,0,0,0,0,2022-04-17
"13329",15,34907016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13330",16,34907009,1,1,1.72771250863856,NA,5788,1.72771250863856,1.72771250863856,63.9253628196268,1.72771250863856,2022-04-17
"13331",1,34908022,0,0,0,NA,0,0,0,0,0,2022-04-17
"13332",2,34908020,0,0,0,NA,0,0,0,0,0,2022-04-17
"13333",3,34908003,0,0,0,NA,0,0,0,0,0,2022-04-17
"13334",4,34908007,0,0,0,NA,0,0,0,0,0,2022-04-17
"13335",5,34908005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13336",6,34908021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13337",7,34908009,0,0,0,NA,0,0,0,0,0,2022-04-17
"13338",8,34908019,0,0,0,NA,0,0,0,0,0,2022-04-17
"13339",9,34908002,0,0,0,1,0,0,0,0,0,2022-04-17
"13340",10,34908004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13341",11,34908014,0,0,0,NA,0,0,0,0,0,2022-04-17
"13342",12,34908015,0,0,0,NA,0,0,0,0,0,2022-04-17
"13343",13,34908016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13344",14,34908018,0,0,0,NA,0,0,0,0,0,2022-04-17
"13345",15,34908023,0,0,0,NA,0,0,0,0,0,2022-04-17
"13346",16,34908001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13347",17,34908006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13348",18,34908010,0,0,0,NA,0,0,0,0,0,2022-04-17
"13349",19,34908013,0,0,0,NA,0,0,0,0,0,2022-04-17
"13350",20,34908008,0,0,0,NA,0,0,0,0,0,2022-04-17
"13351",21,34908011,0,0,0,NA,0,0,0,0,0,2022-04-17
"13352",22,34908012,0,0,0,NA,0,0,0,0,0,2022-04-17
"13353",23,34908017,0,0,0,NA,0,0,0,0,0,2022-04-17
"13354",1,34909016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13355",2,34909010,0,0,0,4,0,0,0,0,0,2022-04-17
"13356",3,34909009,0,0,0,4,0,0,0,0,0,2022-04-17
"13357",4,34909005,0,0,0,4,0,0,0,0,0,2022-04-17
"13358",5,34909011,0,0,0,4,0,0,0,0,0,2022-04-17
"13359",6,34909007,0,0,0,4,0,0,0,0,0,2022-04-17
"13360",7,34909006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13361",8,34909020,0,0,0,4,0,0,0,0,0,2022-04-17
"13362",9,34909021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13363",10,34909002,0,0,0,4,0,0,0,0,0,2022-04-17
"13364",11,34909003,0,0,0,4,0,0,0,0,0,2022-04-17
"13365",12,34909004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13366",13,34909012,0,0,0,4,0,0,0,0,0,2022-04-17
"13367",14,34909014,0,0,0,NA,0,0,0,0,0,2022-04-17
"13368",15,34909017,0,0,0,NA,0,0,0,0,0,2022-04-17
"13369",16,34909018,0,0,0,NA,0,0,0,0,0,2022-04-17
"13370",17,34909019,0,0,0,4,0,0,0,0,0,2022-04-17
"13371",18,34909023,0,0,0,4,0,0,0,0,0,2022-04-17
"13372",19,34909025,0,0,0,NA,0,0,0,0,0,2022-04-17
"13373",20,34909026,0,0,0,NA,0,0,0,0,0,2022-04-17
"13374",1,34910018,0,0,0,NA,0,0,0,0,0,2022-04-17
"13375",2,34910016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13376",3,34910008,0,0,0,NA,0,0,0,0,0,2022-04-17
"13377",4,34910007,0,0,0,NA,0,0,0,0,0,2022-04-17
"13378",5,34910015,0,0,0,NA,0,0,0,0,0,2022-04-17
"13379",6,34910001,0,0,0,3,0,0,0,0,0,2022-04-17
"13380",7,34910003,0,0,0,NA,0,0,0,0,0,2022-04-17
"13381",8,34910004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13382",9,34910005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13383",10,34910006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13384",11,34910017,0,0,0,NA,0,0,0,0,0,2022-04-17
"13385",12,34910014,0,0,0,NA,0,0,0,0,0,2022-04-17
"13386",13,34910002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13387",1,34911029,0,0,0,NA,0,0,0,0,0,2022-04-17
"13388",2,34911068,0,0,0,NA,0,0,0,0,0,2022-04-17
"13389",3,34911028,0,0,0,NA,0,0,0,0,0,2022-04-17
"13390",4,34911034,0,0,0,NA,0,0,0,0,0,2022-04-17
"13391",5,34911051,0,0,0,NA,0,0,0,0,0,2022-04-17
"13392",6,34911009,0,0,0,NA,0,0,0,0,0,2022-04-17
"13393",7,34911058,0,0,0,NA,0,0,0,0,0,2022-04-17
"13394",8,34911020,0,0,0,NA,0,0,0,0,0,2022-04-17
"13395",9,34911054,0,0,0,NA,0,0,0,0,0,2022-04-17
"13396",10,34911039,0,0,0,NA,0,0,0,0,0,2022-04-17
"13397",11,34911044,0,0,0,NA,0,0,0,0,0,2022-04-17
"13398",12,34911006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13399",13,34911070,0,0,0,NA,0,0,0,0,0,2022-04-17
"13400",14,34911024,0,0,0,NA,0,0,0,0,0,2022-04-17
"13401",15,34911065,0,0,0,NA,0,0,0,0,0,2022-04-17
"13402",16,34911030,0,0,0,NA,0,0,0,0,0,2022-04-17
"13403",17,34911053,0,0,0,3,0,0,0,0,0,2022-04-17
"13404",18,34911018,0,0,0,NA,0,0,0,0,0,2022-04-17
"13405",19,34911027,0,0,0,NA,0,0,0,0,0,2022-04-17
"13406",20,34911036,0,0,0,NA,0,0,0,0,0,2022-04-17
"13407",21,34911017,0,0,0,NA,0,0,0,0,0,2022-04-17
"13408",22,34911066,0,0,0,NA,0,0,0,0,0,2022-04-17
"13409",23,34911005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13410",24,34911043,0,0,0,NA,0,0,0,0,0,2022-04-17
"13411",25,34911002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13412",26,34911061,0,1,3.09501702259362,NA,3231,0,3.09501702259362,328.071804394924,6.19003404518725,2022-04-17
"13413",27,34911008,0,0,0,NA,0,0,0,0,0,2022-04-17
"13414",28,34911025,0,0,0,NA,0,0,0,0,0,2022-04-17
"13415",29,34911045,0,0,0,NA,0,0,0,0,0,2022-04-17
"13416",30,34911001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13417",31,34911003,0,0,0,NA,0,0,0,0,0,2022-04-17
"13418",32,34911004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13419",33,34911007,0,0,0,NA,0,0,0,0,0,2022-04-17
"13420",34,34911011,0,0,0,NA,0,0,0,0,0,2022-04-17
"13421",35,34911014,0,0,0,NA,0,0,0,0,0,2022-04-17
"13422",36,34911015,0,0,0,NA,0,0,0,0,0,2022-04-17
"13423",37,34911016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13424",38,34911019,0,0,0,NA,0,0,0,0,0,2022-04-17
"13425",39,34911021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13426",40,34911022,0,0,0,NA,0,0,0,0,0,2022-04-17
"13427",41,34911023,1,1,2.48262164846077,NA,4028,2.48262164846077,2.48262164846077,317.775571002979,2.48262164846077,2022-04-17
"13428",42,34911026,0,0,0,NA,0,0,0,0,0,2022-04-17
"13429",43,34911031,0,0,0,NA,0,0,0,0,0,2022-04-17
"13430",44,34911032,0,0,0,NA,0,0,0,0,0,2022-04-17
"13431",45,34911033,0,0,0,NA,0,0,0,0,0,2022-04-17
"13432",46,34911035,0,0,0,NA,0,0,0,0,0,2022-04-17
"13433",47,34911041,0,0,0,NA,0,0,0,0,0,2022-04-17
"13434",48,34911042,0,0,0,NA,0,0,0,0,0,2022-04-17
"13435",49,34911046,0,0,0,NA,0,0,0,0,0,2022-04-17
"13436",50,34911047,0,0,0,NA,0,0,0,0,0,2022-04-17
"13437",51,34911048,0,0,0,NA,0,0,0,0,0,2022-04-17
"13438",52,34911049,0,0,0,NA,0,0,0,0,0,2022-04-17
"13439",53,34911050,0,0,0,NA,0,0,0,0,0,2022-04-17
"13440",54,34911052,0,0,0,NA,0,0,0,0,0,2022-04-17
"13441",55,34911055,0,0,0,NA,0,0,0,0,0,2022-04-17
"13442",56,34911057,0,0,0,NA,0,0,0,0,0,2022-04-17
"13443",57,34911059,0,0,0,NA,0,0,0,0,0,2022-04-17
"13444",58,34911060,0,0,0,NA,0,0,0,0,0,2022-04-17
"13445",59,34911062,0,0,0,NA,0,0,0,0,0,2022-04-17
"13446",60,34911063,0,0,0,NA,0,0,0,0,0,2022-04-17
"13447",61,34911064,0,0,0,NA,0,0,0,0,0,2022-04-17
"13448",62,34911069,0,0,0,NA,0,0,0,0,0,2022-04-17
"13449",63,34911056,0,0,0,NA,0,0,0,0,0,2022-04-17
"13450",64,34911038,0,0,0,NA,0,0,0,0,0,2022-04-17
"13451",1,34912023,0,0,0,NA,0,0,0,0,0,2022-04-17
"13452",2,34912028,0,0,0,NA,0,0,0,0,0,2022-04-17
"13453",3,34912001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13454",4,34912002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13455",5,34912013,0,0,0,NA,0,0,0,0,0,2022-04-17
"13456",6,34912022,0,0,0,NA,0,0,0,0,0,2022-04-17
"13457",7,34912010,0,0,0,NA,0,0,0,0,0,2022-04-17
"13458",8,34912018,0,0,0,NA,0,0,0,0,0,2022-04-17
"13459",9,34912003,0,0,0,NA,0,0,0,0,0,2022-04-17
"13460",10,34912025,0,0,0,NA,0,0,0,0,0,2022-04-17
"13461",11,34912004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13462",12,34912008,0,0,0,NA,0,0,0,0,0,2022-04-17
"13463",13,34912027,0,0,0,NA,0,0,0,0,0,2022-04-17
"13464",14,34912017,0,0,0,NA,0,0,0,0,0,2022-04-17
"13465",15,34912005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13466",16,34912029,0,0,0,NA,0,0,0,0,0,2022-04-17
"13467",17,34912006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13468",18,34912007,0,0,0,NA,0,0,0,0,0,2022-04-17
"13469",19,34912012,0,0,0,NA,0,0,0,0,0,2022-04-17
"13470",20,34912014,0,0,0,NA,0,0,0,0,0,2022-04-17
"13471",21,34912016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13472",22,34912019,0,0,0,NA,0,0,0,0,0,2022-04-17
"13473",23,34912020,0,0,0,NA,0,0,0,0,0,2022-04-17
"13474",24,34912021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13475",25,34912024,0,0,0,NA,0,0,0,0,0,2022-04-17
"13476",26,34912026,0,0,0,NA,0,0,0,0,0,2022-04-17
"13477",27,34912015,0,2,3.16505776230416,1,6319,0,3.16505776230416,172.495648045577,1.58252888115208,2022-04-17
"13478",1,34913006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13479",2,34913013,0,0,0,4,0,0,0,0,0,2022-04-17
"13480",3,34913022,1,1,3.16255534471853,1,3162,3.16255534471853,3.16255534471853,88.5515496521189,3.16255534471853,2022-04-17
"13481",4,34913017,0,0,0,NA,0,0,0,0,0,2022-04-17
"13482",5,34913001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13483",6,34913009,0,0,0,NA,0,0,0,0,0,2022-04-17
"13484",7,34913011,0,0,0,NA,0,0,0,0,0,2022-04-17
"13485",8,34913020,0,0,0,NA,0,0,0,0,0,2022-04-17
"13486",9,34913018,0,0,0,NA,0,0,0,0,0,2022-04-17
"13487",10,34913002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13488",11,34913003,0,0,0,NA,0,0,0,0,0,2022-04-17
"13489",12,34913004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13490",13,34913005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13491",14,34913016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13492",15,34913019,0,0,0,NA,0,0,0,0,0,2022-04-17
"13493",16,34913021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13494",17,34913023,0,0,0,NA,0,0,0,0,0,2022-04-17
"13495",1,34914009,0,0,0,NA,0,0,0,0,0,2022-04-17
"13496",2,34914008,0,0,0,NA,0,0,0,0,0,2022-04-17
"13497",3,34914003,0,0,0,NA,0,0,0,0,0,2022-04-17
"13498",4,34914004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13499",5,34914013,0,0,0,NA,0,0,0,0,0,2022-04-17
"13500",6,34914011,0,0,0,NA,0,0,0,0,0,2022-04-17
"13501",7,34914005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13502",8,34914002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13503",9,34914007,0,0,0,NA,0,0,0,0,0,2022-04-17
"13504",10,34914006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13505",11,34914012,0,0,0,NA,0,0,0,0,0,2022-04-17
"13506",1,34915004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13507",2,34915002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13508",3,34915012,0,0,0,NA,0,0,0,0,0,2022-04-17
"13509",4,34915018,0,0,0,NA,0,0,0,0,0,2022-04-17
"13510",5,34915022,0,0,0,NA,0,0,0,0,0,2022-04-17
"13511",6,34915003,0,0,0,NA,0,0,0,0,0,2022-04-17
"13512",7,34915013,0,0,0,NA,0,0,0,0,0,2022-04-17
"13513",8,34915010,0,0,0,NA,0,0,0,0,0,2022-04-17
"13514",9,34915024,0,0,0,NA,0,0,0,0,0,2022-04-17
"13515",10,34915005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13516",11,34915019,0,0,0,NA,0,0,0,0,0,2022-04-17
"13517",12,34915025,0,0,0,NA,0,0,0,0,0,2022-04-17
"13518",13,34915016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13519",14,34915015,0,0,0,NA,0,0,0,0,0,2022-04-17
"13520",15,34915001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13521",16,34915006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13522",17,34915008,0,0,0,NA,0,0,0,0,0,2022-04-17
"13523",18,34915009,0,0,0,NA,0,0,0,0,0,2022-04-17
"13524",19,34915011,0,0,0,NA,0,0,0,0,0,2022-04-17
"13525",20,34915020,0,0,0,NA,0,0,0,0,0,2022-04-17
"13526",21,34915021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13527",22,34915023,0,0,0,NA,0,0,0,0,0,2022-04-17
"13528",1,34916010,0,0,0,NA,0,0,0,0,0,2022-04-17
"13529",2,34916025,0,0,0,NA,0,0,0,0,0,2022-04-17
"13530",3,34916028,0,0,0,4,0,0,0,0,0,2022-04-17
"13531",4,34916023,0,0,0,NA,0,0,0,0,0,2022-04-17
"13532",5,34916017,0,0,0,4,0,0,0,0,0,2022-04-17
"13533",6,34916021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13534",7,34916022,0,0,0,NA,0,0,0,0,0,2022-04-17
"13535",8,34916032,0,0,0,NA,0,0,0,0,0,2022-04-17
"13536",9,34916013,0,0,0,NA,0,0,0,0,0,2022-04-17
"13537",10,34916007,0,0,0,NA,0,0,0,0,0,2022-04-17
"13538",11,34916018,0,0,0,3,0,0,0,0,0,2022-04-17
"13539",12,34916008,0,0,0,3,0,0,0,0,0,2022-04-17
"13540",13,34916029,0,0,0,4,0,0,0,0,0,2022-04-17
"13541",14,34916003,0,0,0,4,0,0,0,0,0,2022-04-17
"13542",15,34916030,0,0,0,3,0,0,0,0,0,2022-04-17
"13543",16,34916002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13544",17,34916004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13545",18,34916005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13546",19,34916006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13547",20,34916016,0,0,0,3,0,0,0,0,0,2022-04-17
"13548",21,34916020,0,0,0,NA,0,0,0,0,0,2022-04-17
"13549",22,34916026,0,0,0,NA,0,0,0,0,0,2022-04-17
"13550",23,34916033,0,0,0,4,0,0,0,0,0,2022-04-17
"13551",24,34916034,0,0,0,NA,0,0,0,0,0,2022-04-17
"13552",1,34917021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13553",2,34917014,0,0,0,NA,0,0,0,0,0,2022-04-17
"13554",3,34917040,0,0,0,NA,0,0,0,0,0,2022-04-17
"13555",4,34917027,0,0,0,NA,0,0,0,0,0,2022-04-17
"13556",5,34917004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13557",6,34917032,0,0,0,1,0,0,0,0,0,2022-04-17
"13558",7,34917006,0,0,0,NA,0,0,0,0,0,2022-04-17
"13559",8,34917025,0,0,0,NA,0,0,0,0,0,2022-04-17
"13560",9,34917001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13561",10,34917009,0,0,0,NA,0,0,0,0,0,2022-04-17
"13562",11,34917016,0,0,0,NA,0,0,0,0,0,2022-04-17
"13563",12,34917018,0,0,0,NA,0,0,0,0,0,2022-04-17
"13564",13,34917031,0,0,0,NA,0,0,0,0,0,2022-04-17
"13565",14,34917002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13566",15,34917037,0,0,0,NA,0,0,0,0,0,2022-04-17
"13567",16,34917019,0,0,0,NA,0,0,0,0,0,2022-04-17
"13568",17,34917026,0,0,0,NA,0,0,0,0,0,2022-04-17
"13569",18,34917035,0,0,0,NA,0,0,0,0,0,2022-04-17
"13570",19,34917038,0,0,0,NA,0,0,0,0,0,2022-04-17
"13571",20,34917022,0,0,0,NA,0,0,0,0,0,2022-04-17
"13572",21,34917020,0,0,0,NA,0,0,0,0,0,2022-04-17
"13573",22,34917024,0,0,0,NA,0,0,0,0,0,2022-04-17
"13574",23,34917005,0,0,0,NA,0,0,0,0,0,2022-04-17
"13575",24,34917007,0,0,0,NA,0,0,0,0,0,2022-04-17
"13576",25,34917008,0,0,0,NA,0,0,0,0,0,2022-04-17
"13577",26,34917010,0,0,0,NA,0,0,0,0,0,2022-04-17
"13578",27,34917011,0,0,0,NA,0,0,0,0,0,2022-04-17
"13579",28,34917012,0,0,0,NA,0,0,0,0,0,2022-04-17
"13580",29,34917013,0,0,0,NA,0,0,0,0,0,2022-04-17
"13581",30,34917017,0,0,0,NA,0,0,0,0,0,2022-04-17
"13582",31,34917028,0,0,0,NA,0,0,0,0,0,2022-04-17
"13583",32,34917030,0,0,0,NA,0,0,0,0,0,2022-04-17
"13584",33,34917033,0,0,0,NA,0,0,0,0,0,2022-04-17
"13585",34,34917034,0,0,0,NA,0,0,0,0,0,2022-04-17
"13586",35,34917036,0,0,0,NA,0,0,0,0,0,2022-04-17
"13587",36,34917003,0,0,0,NA,0,0,0,0,0,2022-04-17
"13588",37,34917029,0,0,0,NA,0,0,0,0,0,2022-04-17
"13589",1,34918024,0,0,0,NA,0,0,0,0,0,2022-04-17
"13590",2,34918019,0,0,0,4,0,0,0,0,0,2022-04-17
"13591",3,34918012,0,0,0,NA,0,0,0,0,0,2022-04-17
"13592",4,34918026,0,0,0,NA,0,0,0,0,0,2022-04-17
"13593",5,34918017,0,0,0,NA,0,0,0,0,0,2022-04-17
"13594",6,34918021,0,0,0,NA,0,0,0,0,0,2022-04-17
"13595",7,34918023,0,0,0,NA,0,0,0,0,0,2022-04-17
"13596",8,34918028,0,0,0,NA,0,0,0,0,0,2022-04-17
"13597",9,34918008,0,0,0,NA,0,0,0,0,0,2022-04-17
"13598",10,34918014,0,0,0,NA,0,0,0,0,0,2022-04-17
"13599",11,34918002,0,0,0,NA,0,0,0,0,0,2022-04-17
"13600",12,34918004,0,0,0,NA,0,0,0,0,0,2022-04-17
"13601",13,34918027,0,0,0,NA,0,0,0,0,0,2022-04-17
"13602",14,34918001,0,0,0,NA,0,0,0,0,0,2022-04-17
"13603",15,34918003,0,0,0,4,0,0,0,0,0,2022-04-17
