"X","pop","equar","first_date","equar_date","lambdaValues","tau","beta","c","omega","theta","r","deltaA","epsT","deltaS","E0","IA0","IS0","startProjection_date","FittedTo","Convergence","fitness","distance","Geographical.Level","Geographical.Place","C0","mu","popMultiplier","area"
144,88268,"30;61;91;122;153;183;214;244;275;306;334;365;395;426;456","2020-04-01","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.917453828768236;0.698434528560988;0.618118954237959;0.460583968025985;0.827057367656789;0.819525948853155;0.829563904239325;0.34186778306174;0.887309786547654;0.545569206436879;0.63674347325091;0.309762305181186;0.764805597450932;0.610435186450111;0.610435186450111",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",52,0.999671266405479,9.71294423342024,"muncity","City of cavite",1,4.05479e-05,0.75,42105000
328,565824,"18;48;79;109;140;171;201;232;262;293;324;352;383;413;444;474","2020-03-14","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.611845444822161;0.95;0.681297583593555;0.686710456470304;0.417371142869345;0.892013382713057;0.63548358920062;0.846757615125076;0.716392371262564;0.705943979611217;0.636600181823248;0.540954787293173;0.323385706625821;0.74170827318021;0.697173671873254;0.697173671873254",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",10.0059572409914,1,1,"2021-06-01","Cumulative",0,0.999779433451945,44.5435462145938,"muncity","City of dasmarinas",1,4.05479e-05,0.75,42106000
242,19077,"12;42;73;104;134;165;195;226;257;285;316;346;377;407","2020-05-20","2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.723425650834586;0.642081827924158;0.76031792800118;0.727992749139847;0.808050549802302;0.706870256956865;0.769872435394302;0.631996001167131;0.434373468892078;0.310266430919909;0.879095355690817;0.57093001936503;0.57093001936503",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",52,0.999370575382816,2.52097527242586,"muncity","General emilio aguinaldo",1,4.05479e-05,0.75,42107000
243,269860,"11;41;72;102;133;164;194;225;255;286;317;345;376;406;437;467","2020-03-21","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.95;0.733823723635824;0.544869157382756;0.387593720465789;0.918792334401181;0.618693676210037;0.832799937754019;0.732510245769847;0.659382140978227;0.705264161350639;0.454213353691845;0.366717702847789;0.73494502945277;0.689342844954305;0.689342844954305",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",13.9869262623473,1,1,"2021-06-01","Cumulative",52,0.999837021612508,28.7301168624243,"muncity","City of general trias",1,4.05479e-05,0.75,42108000
329,346684,"23;53;84;114;145;176;206;237;267;298;329;357;388;418;449;479","2020-03-09","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.455364375072927;0.946723553033543;0.770059664012446;0.508227958851231;0.596115795168334;0.807001537379974;0.70548415018766;0.847688285969317;0.687733001982546;0.635330601364489;0.763179427100269;0.334746526181095;0.412309529255093;0.759638852111219;0.739215500774506;0.739215500774506",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",2.26498162065337,1,1,"2021-06-01","Cumulative",52,0.999736176219669,51.2939828530631,"muncity","City of imus",1,4.05479e-05,0.75,42109000
145,56321,"8;38;69;99;130;161;191;222;252;283;314;342;373;403;434;464","2020-03-24","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.94983082807971;0.892155223923647;0.743609777280745;0.58422262914679;0.538964596262974;0.886721109777912;0.63199401423293;0.901026878107088;0.527896858210016;0.777489890199431;0.400135492797904;0.734056338112451;0.35283646157547;0.752938972060759;0.63591303006855;0.63591303006855",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.999475118484142,8.25329213651731,"muncity","Indang",1,4.05479e-05,0.75,42110000
146,71664,"22;53;83;114;145;175;206;236;267;298;326;357;387;418;448","2020-04-09","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.742557301628301;0.63118755323218;0.590601481703827;0.577381629791817;0.776910339437736;0.897889003370988;0.606886457865893;0.683797276902448;0.741369674952682;0.619598189566296;0;0.796563200020666;0.95;0.95",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.994170910684522,63.396790870281,"muncity","Kawit",2,4.05479e-05,0.75,42111000
244,19511,"5;36;66;97;127;158;189;217;248;278;309;339","2020-07-27","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.938908837471876;0.794454890454927;0.768619094276595;0.59858094210017;0.95;0.95;0.452972769826095;0;0.341779672451428;0.803308925345099;0.757077993811835;0.757077993811835",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",10.7577912357799,1,1,"2021-06-01","Cumulative",52,0.998591121464878,2.46634679276058,"muncity","Magallanes",1,4.05479e-05,0.75,42112000
330,32386,"4;34;65;95;126;157;187;218;248;279;310;338;369;399;430;460","2020-03-28","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.878923358186195;0.95;0.810942291282657;0.5942494784963;0.558992136569654;0.877752782597766;0.623933940683885;0.747425386384868;0.635440236032904;0.95;0.354080728871799;0.593718412255755;0.370537286686434;0.665566866419113;0.855518070285344;0.855518070285344",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",52,0.999501843910389,3.29268380014412,"muncity","Maragondon",1,4.05479e-05,0.75,42113000
147,27070,"2;32;63;93;124;155;185;216;246;277;308;336;367;397;428;458","2020-03-30","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.95;0.95;0.865475273530385;0.425763238269536;0.477728991464092;0.759123826070466;0.934616339201118;0.508290103430254;0.686963816778977;0.811334797578542;0.0423442281706463;0.537365060332883;0.598837358657234;0.64461165627688;0.64461165627688",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.994741407675426,8.22701980235244,"muncity","Mendez (mendez-nunez)",1,4.05479e-05,0.75,42114000
148,95694,"9;39;70;100;131;162;192;223;253;284;315;343;374;404;435;465","2020-03-23","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.948958873681557;0.812825062150398;0.779496946491226;0.667238013722783;0.631456106889779;0.750870960954363;0.663173992810212;0.911309530075193;0.409810878047081;0.95;0.374705832256218;0.648875400072553;0.355113160172258;0.69351198993731;0.792227205646454;0.792227205646454",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",52,0.999551406316965,7.29284601359582,"muncity","Naic",2,4.05479e-05,0.75,42115000
331,39362,"1;31;62;92;123;154;184;215;245;276;307;335;366;396;427;457","2020-03-31","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.871251460269207;0.895445259872523;0.790147268750955;0.617673230183388;0.578967916569245;0.776737719686907;0.750625084070437;0.760390132702555;0.717437691049236;0.76292066025965;0.819779082188668;0.0283566173103835;0.511304590447035;0.690339066964767;0.707726437102606;0.707726437102606",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.998054737991664,14.0146049248826,"muncity","Noveleta",1,4.05479e-05,0.75,42116000
245,95052,"11;41;72;102;133;164;194;225;255;286;317;345;376;406;437;467","2020-03-21","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.928044596577878;0.934435582484223;0.649481610841889;0.566724335257966;0.681985433877229;0.774881754727576;0.688106114003451;0.900411258251887;0.419582877140832;0.95;0.424474686712806;0.679057991014039;0.245817806469817;0.667117219005091;0.912536835566414;0.912536835566414",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.999175856633266,8.33680704353297,"muncity","Rosario",1,4.05479e-05,0.75,42117000
246,213004,"17;47;78;108;139;170;200;231;261;292;323;351;382;412;443;473","2020-03-15","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.775314973288399;0.662000340124119;0.659312596233299;0.588751774793582;0.70076550280209;0.761868112975425;0.933119443119034;0.393861107375027;0.885769266197752;0.802715961380839;0.0138291226593037;0.473491831021861;0.717287150124797;0.633016988834533;0.633016988834533",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",52,0.999434505783445,27.63136964625,"muncity","Silang",1,4.05479e-05,0.75,42118000
247,61112,"15;46;76;107;138;168;199;229;260;291;319;350;380;411;441","2020-04-16","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.949995010825509;0.761457161812147;0.656228271155564;0.568773760907021;0.891243309721658;0.617882209143285;0.81201213107134;0.666792612275913;0.763668060561068;0.626566374650159;0.268137302977446;0.588298014330999;0.724261371332041;0.657704196647917;0.657704196647917",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",52,0.998456816376754,11.3833717679831,"muncity","City of tagaytay",1,4.05479e-05,0.75,42119000
248,194201,"14;44;75;105;136;167;197;228;258;289;320;348;379;409;440;470","2020-03-18","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.755750418723469;0.861002451949399;0.634753645318048;0.635011458426408;0.633913393932484;0.819140860453355;0.638471072205537;0.831182425363374;0.626616304763085;0.86000433914363;0.501030033039459;0.629107791150372;0.262330693010216;0.75835357164388;0.66104245251203;0.66104245251203",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.999709646604123,20.3293482568312,"muncity","Tanza",1,4.05479e-05,0.75,42120000
149,19882,"30;61;91;122;153;183;214;244;275;306;334;365;395;426;456","2020-04-01","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.857271416811187;0.640375269128371;0.654588074835695;0.711462871064604;0.702607610679517;0.914041533420817;0.545850183473864;0.603198314502009;0.666690022521962;0.886085736905451;0;0.668326842951857;0.827793265081042;0.827793265081042",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.996659282061281,4.11172002753553,"muncity","Ternate",1,4.05479e-05,0.75,42121000
249,133694,"25;56;86;117;148;178;209;239;270;301;329;360;390;421;451","2020-04-06","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.917996444203195;0.577692300201101;0.656030700422705;0.491430697215163;0.910172573664715;0.734777975500576;0.740251366176805;0.95;0.20594434038579;0.75119928559416;0.543988872800609;0.376767847885737;0.72589669738517;0.659447869196921;0.659447869196921",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",52,0.999540475061586,14.315307665859,"muncity","City of trece martires ",1,4.05479e-05,0.75,42122000
250,133206,"29;60;90;121;152;182;213;243;274;305;333;364;394;425;455","2020-04-02","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.563159726309072;0.59346338065049;0.656600772982557;0.717578512146645;0.801424580640582;0.939131643504117;0.196694776355826;0.95;0.488459860141805;0.65304751192396;0.277916760500098;0.675086799260498;0.728114767181514;0.728114767181514",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.999246444228435,16.2745117306807,"muncity","Gen. mariano alvarez",1,4.05479e-05,0.75,42123000
332,39544,"29;60;90;121;152;182;213;243;274;305;333;364;394;425;455","2020-04-02","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.747059970390359;0.654333114202719;0.607074779617589;0.733912305219449;0.766832636218411;0.828609763787579;0.4996398395762;0.95;0.414495186026231;0.717536627652865;0.251528987077458;0.602977159389641;0.673671993178732;0.673671993178732",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.999292059790897,4.41594931306136,"muncity","Alaminos",1,4.05479e-05,0.75,43401000
251,51346,"30;61;91;122;153;183;214;244;275;306;334;365;395;426;456","2020-04-01","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.927687722891839;0.820696303799065;0.555415980964706;0.583835148614711;0.766848586044232;0.687631921057041;0.915673972500508;0.505892422515237;0.76194949513823;0.604106266713001;0.5474927819126;0.387229651456612;0.661499335237789;0.610426665044336;0.610426665044336",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",52,0.998932459287572,11.824911180762,"muncity","Bay",1,4.05479e-05,0.75,43402000
150,275169,"8;38;69;99;130;161;191;222;252;283;314;342;373;403;434;464","2020-03-24","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.95;0.614388588646396;0.680477198349473;0.410061646930667;0.95;0.760501285397;0.839324885491994;0.612945037474479;0.642465444612274;0.95;0;0.387317800641858;0.740431638920229;0.66540333952943;0.66540333952943",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",24.1416111645401,1,1,"2021-06-01","Cumulative",0,0.999562739513079,42.9610973241117,"muncity","City of binan",1,4.05479e-05,0.75,43403000
252,255105,"10;40;71;101;132;163;193;224;254;285;316;344;375;405;436;466","2020-03-22","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.861892811464328;0.770427531609824;0.945439751372571;0.35061482494444;0.460182563239706;0.810833806684354;0.822259612754438;0.855993368167444;0.607082028329517;0.758662173934676;0.675459628359192;0.482444912294752;0.381698496617952;0.636061353627367;0.706084028717768;0.706084028717768",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",5.49880979855129,1,1,"2021-06-01","Cumulative",0,0.99969370993246,24.1536501118505,"muncity","City of cabuyao",1,4.05479e-05,0.75,43404000
151,375526,"10;40;71;101;132;163;193;224;254;285;316;344;375;405;436;466","2020-03-22","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.380824212882032;0.95;0.838270796134775;0.480224098505459;0.409398461807783;0.813463860306225;0.795281072453068;0.764952698265956;0.884443121485712;0.417152956002178;0.95;0.161060954108679;0.430673142652901;0.614087707789368;0.726409321510889;0.726409321510889",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",14.2220454355821,1,1,"2021-06-01","Cumulative",0,0.999833311178468,28.7412014831132,"muncity","City of calamba",1,4.05479e-05,0.75,43405000
152,66476,"28;59;89;120;151;181;212;242;273;304;332;363;393;424;454","2020-04-03","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.733425353681186;0.948796696435494;0.609137374606358;0.593423558348011;0.782612536508068;0.706245183863036;0.918213536600598;0.258362254527646;0.95;0.678972130807106;0.392316600865741;0.451637071708924;0.589493270920785;0.671189081600123;0.671189081600123",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.999518385870526,3.67184153088179,"muncity","Calauan",1,4.05479e-05,0.75,43406000
253,17931,"23;54;84;115;146;176;207;237;268;299;327;358;388;419;449","2020-04-08","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.940324851884403;0.95;0.6227143033985;0.591685561597784;0.608157025436593;0.667916324891072;0.95;0.537446965931753;0.623296754250051;0.949993858857724;0.342290302780036;0.24621022613691;0.744738497567624;0.572405898461653;0.572405898461653",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.996326597103414,4.03269212888125,"muncity","Cavinti",1,4.05479e-05,0.75,43407000
333,13706,"20;51;81;112;143;173;204;234;265;296;324;355;385;416;446","2020-04-11","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.95;0.835412105148471;0.677983710636447;0.386720546355636;0.656724413120554;0.95;0.302030692951636;0.756737305715368;0.95;0.123272281695911;0.434895167128963;0.795757580003528;0.828044602839247;0.828044602839247",5,0.434343268,0.18,0.33,0.071428571,0.0965191861894463,0.0647590078672149,0.00184910818881923,"0.0647590078672149;0.0754235927085843;0.0820816585572244;0.0910930247461755;0.068046451269424;0.0889115926505726;0.117101053403645;0.128124242913672;0.141658738428548;0.147530182353739;0.121749568772068;0.164495392852696;0.132534533507043;0.145731937662525;0.155;0.155",1,1,1,"2021-06-01","Cumulative",0,0.995377296687964,2.81440209819889,"muncity","Famy",1,4.05479e-05,0.75,43408000
